dhn_id,NIK,status_dhn,alasan,tanggal_input
DHN001563,3175011507921563,Tidak,,2024-09-30
DHN001564,3671016710821564,Tidak,,2024-08-06
DHN001565,3271012608001565,Tidak,,2023-08-20
DHN001566,3172014201711566,Tidak,,2025-08-14
DHN001567,3276012011661567,Tidak,,2025-01-25
DHN001568,3173016409721568,Tidak,,2025-02-10
DHN001569,3671011005691569,Tidak,,2025-05-29
DHN001570,3171012502031570,Ya,Cek/giro kosong berulang,2023-07-02
DHN001571,3674015301891571,Tidak,,2026-05-14
DHN001572,3276012207021572,Tidak,,2025-03-26
DHN001573,3671012210991573,Tidak,,2024-01-16
DHN001574,3671010601701574,Tidak,,2023-06-29
DHN001575,3175016604721575,Tidak,,2024-03-31
DHN001576,3276011001021576,Tidak,,2023-12-15
DHN001577,3174010311741577,Tidak,,2024-04-27
DHN001578,3671010409731578,Tidak,,2026-04-10
DHN001579,3172010311961579,Tidak,,2024-01-05
DHN001580,3671011105721580,Tidak,,2026-06-24
DHN001581,3275010709871581,Tidak,,2025-02-03
DHN001582,3671010811991582,Tidak,,2023-01-21
DHN001583,3671010209801583,Tidak,,2023-08-23
DHN001584,3674014604691584,Tidak,,2026-04-17
DHN001585,3172015909701585,Tidak,,2025-09-16
DHN001586,3671014904891586,Ya,Cek/giro kosong berulang,2023-06-18
DHN001587,3671014504991587,Tidak,,2023-03-23
DHN001588,3671016805801588,Tidak,,2024-02-02
DHN001589,3173011001771589,Tidak,,2023-10-03
DHN001590,3172016701001590,Tidak,,2023-07-29
DHN001591,3671014301011591,Tidak,,2025-03-13
DHN001592,3671013101821592,Tidak,,2024-11-26
DHN001593,3671011206651593,Tidak,,2025-10-25
DHN001594,3671016410651594,Tidak,,2023-01-10
DHN001595,3276010510921595,Tidak,,2026-02-13
DHN001596,3174015101651596,Tidak,,2025-07-30
DHN001597,3271011005691597,Tidak,,2023-11-04
DHN001598,3174016310881598,Tidak,,2025-02-14
DHN001599,3174015205751599,Tidak,,2025-09-01
DHN001600,3271016405721600,Tidak,,2023-03-11
DHN001601,3276014704731601,Tidak,,2024-11-10
DHN001602,3674015410781602,Tidak,,2023-06-05
DHN001603,3171016112881603,Tidak,,2023-08-23
DHN001604,3671012402651604,Tidak,,2026-06-23
DHN001605,3671013005931605,Tidak,,2024-04-04
DHN001606,3171016103911606,Tidak,,2025-12-09
DHN001607,3173016712671607,Tidak,,2026-01-01
DHN001608,3271016602861608,Tidak,,2024-03-14
DHN001609,3175015701911609,Tidak,,2023-05-07
DHN001610,3275012112741610,Tidak,,2026-05-19
DHN001611,3671012802841611,Tidak,,2023-02-07
DHN001612,3276010706651612,Tidak,,2024-07-08
DHN001613,3271016404021613,Tidak,,2024-11-30
DHN001614,3276015402781614,Tidak,,2026-07-07
DHN001615,3276014206741615,Tidak,,2025-11-11
DHN001616,3174011611881616,Ya,Tunggakan kredit >90 hari di bank lain,2025-03-19
DHN001617,3172010109911617,Tidak,,2025-08-20
DHN001618,3671015110921618,Tidak,,2024-01-18
DHN001619,3172012204671619,Tidak,,2026-05-15
DHN001620,3671010509931620,Tidak,,2023-06-18
DHN001621,3674015202991621,Tidak,,2026-05-15
DHN001622,3671012509981622,Tidak,,2024-05-12
DHN001623,3671017110011623,Tidak,,2023-01-21
DHN001624,3671016212831624,Tidak,,2024-07-09
DHN001625,3671016411651625,Tidak,,2023-09-22
DHN001626,3671014609801626,Tidak,,2023-03-09
DHN001627,3671010112661627,Tidak,,2023-06-29
DHN001628,3671016403741628,Tidak,,2026-02-23
DHN001629,3175014911751629,Tidak,,2025-01-18
DHN001630,3174015003941630,Tidak,,2026-04-14
DHN001631,3173014701781631,Tidak,,2023-05-06
DHN001632,3671014805991632,Tidak,,2024-12-17
DHN001633,3275016508011633,Tidak,,2023-11-24
DHN001634,3674016502021634,Tidak,,2025-09-06
DHN001635,3175012805711635,Tidak,,2024-04-10
DHN001636,3671016207911636,Tidak,,2023-08-16
DHN001637,3671016207901637,Tidak,,2023-06-10
DHN001638,3175011202891638,Tidak,,2026-01-31
DHN001639,3271011810991639,Tidak,,2025-06-17
DHN001640,3671016012871640,Tidak,,2025-03-17
DHN001641,3671016202921641,Tidak,,2024-12-20
DHN001642,3276015010661642,Tidak,,2025-04-21
DHN001643,3175014101991643,Tidak,,2025-10-03
DHN001644,3172010811931644,Tidak,,2024-01-16
DHN001645,3671010704661645,Tidak,,2024-01-16
DHN001646,3276016804731646,Tidak,,2024-07-16
DHN001647,3674010308881647,Tidak,,2023-08-09
DHN001648,3174015810711648,Tidak,,2023-11-17
DHN001649,3671015306651649,Tidak,,2025-11-11
DHN001650,3671010203661650,Tidak,,2025-03-08
DHN001651,3172012106011651,Tidak,,2024-11-17
DHN001652,3174016901011652,Tidak,,2023-02-18
DHN001653,3271012909781653,Tidak,,2024-05-23
DHN001654,3671015009651654,Tidak,,2025-11-23
DHN001655,3674014102731655,Tidak,,2024-10-01
DHN001656,3173014705831656,Tidak,,2023-09-13
DHN001657,3271014901701657,Tidak,,2023-04-22
DHN001658,3671012412981658,Tidak,,2023-07-16
DHN001659,3275010806651659,Tidak,,2026-03-07
DHN001660,3271011910921660,Tidak,,2024-12-25
DHN001661,3671016405021661,Tidak,,2026-04-04
DHN001662,3174015901751662,Tidak,,2026-05-22
DHN001663,3671011510951663,Tidak,,2026-07-10
DHN001664,3671012702761664,Tidak,,2024-01-18
DHN001665,3173012310001665,Ya,Terlibat kasus fraud dokumen,2024-01-07
DHN001666,3671011303981666,Tidak,,2024-06-25
DHN001667,3174015104671667,Tidak,,2026-04-13
DHN001668,3172012710681668,Tidak,,2023-12-31
DHN001669,3175014802011669,Tidak,,2024-07-09
DHN001670,3271011709771670,Tidak,,2024-06-05
DHN001671,3671014405011671,Tidak,,2024-06-23
DHN001672,3275015209711672,Tidak,,2023-02-26
DHN001673,3276011906831673,Tidak,,2025-03-30
DHN001674,3671013009891674,Tidak,,2025-06-03
DHN001675,3674015802701675,Ya,Tunggakan kredit >90 hari di bank lain,2024-12-08
DHN001676,3171015103901676,Tidak,,2026-03-20
DHN001677,3671013001681677,Tidak,,2026-07-13
DHN001678,3175017112781678,Ya,Terlibat kasus fraud dokumen,2023-09-20
DHN001679,3172015412681679,Tidak,,2023-10-02
DHN001680,3674012309681680,Tidak,,2023-04-18
DHN001681,3674014403651681,Tidak,,2026-04-25
DHN001682,3671016811871682,Tidak,,2025-10-01
DHN001683,3173011911691683,Tidak,,2025-02-27
DHN001684,3275015310781684,Tidak,,2024-07-22
DHN001685,3671014405721685,Tidak,,2026-01-11
DHN001686,3174017001951686,Tidak,,2025-03-02
DHN001687,3276010510781687,Tidak,,2023-05-15
DHN001688,3674016508761688,Tidak,,2026-02-03
DHN001689,3671014909681689,Tidak,,2024-01-21
DHN001690,3276010507691690,Tidak,,2026-02-22
DHN001691,3671014608681691,Tidak,,2023-12-11
DHN001692,3275011506911692,Tidak,,2024-12-14
DHN001693,3671015805971693,Tidak,,2024-11-22
DHN001694,3171011708841694,Tidak,,2026-04-19
DHN001695,3173014503711695,Tidak,,2023-09-01
DHN001696,3671015512991696,Tidak,,2024-08-26
DHN001697,3271012707021697,Tidak,,2024-03-25
DHN001698,3671010903001698,Tidak,,2023-12-28
DHN001699,3171012409821699,Tidak,,2023-06-02
DHN001700,3674016211941700,Tidak,,2023-08-23
DHN001701,3671010501691701,Tidak,,2025-09-15
DHN001702,3171017004811702,Tidak,,2023-12-16
DHN001703,3271010108871703,Tidak,,2024-07-26
DHN001704,3171011207691704,Tidak,,2024-12-17
DHN001705,3671011006751705,Tidak,,2025-02-12
DHN001706,3173014609871706,Tidak,,2023-05-05
DHN001707,3173010702871707,Tidak,,2024-12-05
DHN001708,3173016504031708,Tidak,,2023-06-07
DHN001709,3671015408991709,Tidak,,2025-11-14
DHN001710,3174010402021710,Tidak,,2023-12-25
DHN001711,3171016005691711,Tidak,,2023-04-24
DHN001712,3671012708961712,Tidak,,2025-12-15
DHN001713,3674015408711713,Tidak,,2026-07-31
DHN001714,3674016508951714,Tidak,,2023-03-20
DHN001715,3175017101921715,Tidak,,2026-02-05
DHN001716,3671011207911716,Tidak,,2025-04-27
DHN001717,3671015104861717,Tidak,,2023-08-22
DHN001718,3276014208951718,Tidak,,2025-07-14
DHN001719,3275016704911719,Tidak,,2025-11-17
DHN001720,3171010509671720,Tidak,,2023-01-05
DHN001721,3173015310691721,Tidak,,2025-12-13
DHN001722,3174016410811722,Tidak,,2025-10-09
DHN001723,3671010507901723,Tidak,,2023-08-16
DHN001724,3173014311851724,Tidak,,2024-02-14
DHN001725,3171011504731725,Tidak,,2024-11-27
DHN001726,3674014806841726,Tidak,,2024-04-03
DHN001727,3271015711691727,Tidak,,2025-11-27
DHN001728,3173012012741728,Tidak,,2024-09-20
DHN001729,3671015912011729,Tidak,,2025-06-24
DHN001730,3671015901661730,Tidak,,2024-02-06
DHN001731,3275015108721731,Tidak,,2023-11-03
DHN001732,3271010507011732,Tidak,,2024-06-27
DHN001733,3171011010721733,Tidak,,2023-11-14
DHN001734,3172016009971734,Tidak,,2023-05-02
DHN001735,3171011104721735,Tidak,,2025-01-03
DHN001736,3671017006701736,Tidak,,2025-08-08
DHN001737,3671015407671737,Tidak,,2023-05-02
DHN001738,3276015112671738,Tidak,,2024-04-02
DHN001739,3671015002731739,Tidak,,2025-06-01
DHN001740,3674015604791740,Tidak,,2025-01-15
DHN001741,3275011402851741,Tidak,,2026-03-10
DHN001742,3275016807731742,Tidak,,2025-02-05
DHN001743,3171014307691743,Tidak,,2026-04-03
DHN001744,3671011710811744,Tidak,,2024-01-18
DHN001745,3671012807781745,Tidak,,2024-10-09
DHN001746,3671012211801746,Tidak,,2025-09-06
DHN001747,3671016207931747,Tidak,,2023-02-22
DHN001748,3174014703981748,Tidak,,2025-10-05
DHN001749,3172017007821749,Tidak,,2024-01-18
DHN001750,3671015507721750,Tidak,,2025-09-08
DHN001751,3171010904771751,Tidak,,2026-03-24
DHN001752,3275015101711752,Ya,Terlibat kasus fraud dokumen,2026-05-16
DHN001753,3271010901941753,Tidak,,2023-01-04
DHN001754,3172011010921754,Tidak,,2024-06-20
DHN001755,3671014211831755,Tidak,,2025-05-31
DHN001756,3671015104021756,Tidak,,2026-03-25
DHN001757,3276010910851757,Tidak,,2026-06-14
DHN001758,3171011304001758,Tidak,,2026-01-06
DHN001759,3174015506821759,Tidak,,2023-05-28
DHN001760,3674016609981760,Tidak,,2023-05-23
DHN001761,3173015509791761,Tidak,,2025-06-15
DHN001762,3174012607721762,Tidak,,2023-10-21
DHN001763,3674011201001763,Tidak,,2023-06-25
DHN001764,3671010806981764,Tidak,,2024-04-11
DHN001765,3271010211671765,Tidak,,2025-09-10
DHN001766,3271014907751766,Tidak,,2023-04-15
DHN001767,3175014412861767,Tidak,,2024-01-06
DHN001768,3173016408971768,Tidak,,2025-06-01
DHN001769,3173012910891769,Tidak,,2023-05-27
DHN001770,3276011711901770,Tidak,,2025-02-23
DHN001771,3674011010981771,Tidak,,2025-09-28
DHN001772,3674010112931772,Tidak,,2023-07-09
DHN001773,3674012206031773,Tidak,,2025-03-02
DHN001774,3275015605821774,Tidak,,2025-08-30
DHN001775,3671017110001775,Tidak,,2024-01-06
DHN001776,3671012604991776,Tidak,,2025-10-15
DHN001777,3173012503991777,Tidak,,2023-04-20
DHN001778,3671011310831778,Tidak,,2023-11-06
DHN001779,3671015209721779,Tidak,,2023-10-24
DHN001780,3175012707781780,Tidak,,2024-08-21
DHN001781,3674010807731781,Tidak,,2023-06-12
DHN001782,3671011202001782,Tidak,,2023-03-19
DHN001783,3671016905951783,Tidak,,2023-12-06
DHN001784,3671012809791784,Tidak,,2025-05-05
DHN001785,3173016502671785,Tidak,,2023-11-28
DHN001786,3172014606721786,Tidak,,2023-07-19
DHN001787,3671010605901787,Ya,Tunggakan kredit >90 hari di bank lain,2025-12-30
DHN001788,3671014604971788,Tidak,,2024-02-27
DHN001789,3172012105701789,Tidak,,2023-01-28
DHN001790,3276015810931790,Tidak,,2026-01-30
DHN001791,3671015905781791,Tidak,,2024-02-27
DHN001792,3174011203731792,Tidak,,2024-01-18
DHN001793,3276010411811793,Tidak,,2023-02-08
DHN001794,3172016607011794,Tidak,,2026-03-31
DHN001795,3671011105871795,Tidak,,2023-06-27
DHN001796,3674011103011796,Tidak,,2024-09-14
DHN001797,3171017007981797,Tidak,,2024-04-08
DHN001798,3674010504681798,Tidak,,2026-07-29
DHN001799,3671010812821799,Tidak,,2023-09-08
DHN001800,3276015203671800,Tidak,,2026-03-28
DHN001801,3275012604661801,Tidak,,2024-05-01
DHN001802,3671014604031802,Tidak,,2026-01-02
DHN001803,3671015012701803,Tidak,,2024-06-06
DHN001804,3276014107671804,Tidak,,2023-05-17
DHN001805,3276014107901805,Tidak,,2024-11-05
DHN001806,3173015408921806,Tidak,,2024-05-22
DHN001807,3674012207761807,Tidak,,2023-07-05
DHN001808,3174017004671808,Tidak,,2023-05-21
DHN001809,3671010801671809,Tidak,,2025-11-23
DHN001810,3171011905781810,Tidak,,2026-05-01
DHN001811,3173016008981811,Tidak,,2023-12-10
DHN001812,3671015104001812,Tidak,,2024-04-15
DHN001813,3671010907681813,Tidak,,2023-04-20
DHN001814,3671011209971814,Tidak,,2025-09-13
DHN001815,3173010311011815,Tidak,,2024-04-18
DHN001816,3172016405771816,Tidak,,2023-06-13
DHN001817,3276010106991817,Tidak,,2024-04-16
DHN001818,3171016907821818,Tidak,,2026-04-19
DHN001819,3674010612701819,Tidak,,2025-08-05
DHN001820,3671016911661820,Tidak,,2023-10-20
DHN001821,3171011505011821,Tidak,,2026-03-08
DHN001822,3171015007941822,Tidak,,2026-01-12
DHN001823,3172010602861823,Tidak,,2025-11-29
DHN001824,3174012811841824,Tidak,,2025-08-24
DHN001825,3674014812701825,Tidak,,2024-01-03
DHN001826,3275011003981826,Tidak,,2025-12-19
DHN001827,3173015108751827,Tidak,,2025-07-11
DHN001828,3271012607021828,Tidak,,2025-08-02
DHN001829,3671010109931829,Tidak,,2023-05-30
DHN001830,3671016403961830,Tidak,,2024-03-06
DHN001831,3674013103781831,Tidak,,2023-03-25
DHN001832,3276015901881832,Tidak,,2024-09-11
DHN001833,3671015809771833,Tidak,,2023-10-16
DHN001834,3671010805671834,Tidak,,2024-04-20
DHN001835,3275013001851835,Tidak,,2025-11-05
DHN001836,3271012203661836,Tidak,,2025-08-18
DHN001837,3674014406671837,Ya,Cek/giro kosong berulang,2025-10-29
DHN001838,3172016308791838,Tidak,,2023-02-16
DHN001839,3674010603911839,Tidak,,2026-04-18
DHN001840,3671015901911840,Ya,Tunggakan kredit >90 hari di bank lain,2023-01-29
DHN001841,3671014610821841,Tidak,,2025-09-18
DHN001842,3172016611761842,Tidak,,2025-07-28
DHN001843,3171016202031843,Tidak,,2026-06-16
DHN001844,3671015506791844,Tidak,,2025-05-24
DHN001845,3276016511921845,Tidak,,2024-07-30
DHN001846,3275010612671846,Tidak,,2023-11-19
DHN001847,3172014607911847,Tidak,,2025-08-01
DHN001848,3173014208671848,Tidak,,2025-07-24
DHN001849,3671011705001849,Ya,Tunggakan kredit >90 hari di bank lain,2026-05-26
DHN001850,3674011810741850,Tidak,,2025-08-05
DHN001851,3171016001901851,Tidak,,2025-12-21
DHN001852,3275016708971852,Tidak,,2025-01-24
DHN001853,3674012201001853,Tidak,,2023-11-02
DHN001854,3174017012751854,Tidak,,2025-02-03
DHN001855,3271015009911855,Tidak,,2024-05-18
DHN001856,3175015011911856,Ya,Laporan pihak ketiga terkait sengketa usaha,2026-06-19
DHN001857,3271011709741857,Tidak,,2023-05-15
DHN001858,3671011908941858,Tidak,,2024-01-21
DHN001859,3674010304981859,Tidak,,2025-12-08
DHN001860,3671012806981860,Tidak,,2024-10-22
DHN001861,3671015001681861,Tidak,,2024-09-23
DHN001862,3271016307821862,Tidak,,2023-05-20
DHN001863,3671010203651863,Tidak,,2024-04-07
DHN001864,3276014205651864,Tidak,,2023-09-08
DHN001865,3671016006791865,Tidak,,2025-08-01
DHN001866,3174014305821866,Tidak,,2026-07-08
DHN001867,3271015506761867,Tidak,,2026-08-21
DHN001868,3171016809881868,Tidak,,2024-06-18
DHN001869,3173011409731869,Tidak,,2024-05-27
DHN001870,3671012110971870,Tidak,,2026-01-05
DHN001871,3172016007991871,Tidak,,2026-08-12
DHN001872,3671017011691872,Tidak,,2024-11-17
DHN001873,3674014306781873,Tidak,,2023-09-06
DHN001874,3275012507721874,Tidak,,2026-04-07
DHN001875,3671014901861875,Tidak,,2025-01-04
DHN001876,3671016508851876,Tidak,,2024-06-01
DHN001877,3671012208021877,Tidak,,2024-07-29
DHN001878,3171010504841878,Tidak,,2023-12-16
DHN001879,3271012902881879,Ya,Terlibat kasus fraud dokumen,2024-02-25
DHN001880,3671011001861880,Tidak,,2024-06-16
DHN001881,3171012812701881,Tidak,,2024-06-07
DHN001882,3173012206951882,Tidak,,2023-03-26
DHN001883,3271014203681883,Tidak,,2023-12-25
DHN001884,3671010510851884,Tidak,,2025-02-02
DHN001885,3671014907721885,Tidak,,2026-02-13
DHN001886,3674012207681886,Ya,Laporan pihak ketiga terkait sengketa usaha,2025-01-12
DHN001887,3671015012711887,Tidak,,2024-11-09
DHN001888,3671016504701888,Tidak,,2023-05-11
DHN001889,3171014105771889,Tidak,,2023-01-20
DHN001890,3674010412871890,Tidak,,2025-12-12
DHN001891,3671015205991891,Tidak,,2025-12-11
DHN001892,3175015209701892,Tidak,,2026-05-26
DHN001893,3276015109691893,Tidak,,2023-11-08
DHN001894,3671010303031894,Tidak,,2026-07-21
DHN001895,3671011503851895,Tidak,,2023-07-31
DHN001896,3674016203861896,Tidak,,2025-06-27
DHN001897,3674012310741897,Tidak,,2023-07-16
DHN001898,3174010211871898,Tidak,,2023-01-03
DHN001899,3671016810931899,Tidak,,2025-12-07
DHN001900,3671011102891900,Tidak,,2025-07-16
DHN001901,3671015006821901,Tidak,,2024-07-14
DHN001902,3671016001841902,Tidak,,2026-01-01
DHN001903,3175014906691903,Tidak,,2024-10-27
DHN001904,3271012802661904,Tidak,,2024-05-13
DHN001905,3173010304031905,Tidak,,2023-06-14
DHN001906,3674011107701906,Tidak,,2024-11-26
DHN001907,3171010408001907,Tidak,,2026-05-17
DHN001908,3674016301811908,Tidak,,2026-07-16
DHN001909,3175014703781909,Tidak,,2026-05-04
DHN001910,3271015504711910,Tidak,,2025-06-06
DHN001911,3671012212971911,Tidak,,2024-08-11
DHN001912,3175014804921912,Tidak,,2025-03-23
DHN001913,3671016404021913,Tidak,,2023-01-23
DHN001914,3674011411981914,Tidak,,2026-02-19
DHN001915,3276014509711915,Tidak,,2025-07-07
DHN001916,3174016712771916,Tidak,,2023-10-03
DHN001917,3174017004961917,Tidak,,2024-11-24
DHN001918,3275013011671918,Tidak,,2024-05-28
DHN001919,3172011706851919,Tidak,,2025-10-19
DHN001920,3173016410931920,Tidak,,2025-10-12
DHN001921,3671016007651921,Ya,Cek/giro kosong berulang,2024-11-08
DHN001922,3275015704951922,Ya,Terlibat kasus fraud dokumen,2025-11-13
DHN001923,3174015802791923,Tidak,,2026-01-25
DHN001924,3172016404711924,Tidak,,2023-08-31
DHN001925,3175011212811925,Tidak,,2025-07-10
DHN001926,3171014111901926,Tidak,,2025-06-09
DHN001927,3171011711971927,Tidak,,2026-01-04
DHN001928,3271010305921928,Tidak,,2024-04-05
DHN001929,3671010802761929,Tidak,,2025-01-24
DHN001930,3175012702831930,Tidak,,2024-01-24
DHN001931,3276014208811931,Tidak,,2023-09-22
DHN001932,3171016002831932,Tidak,,2024-07-17
DHN001933,3671011709701933,Tidak,,2025-08-23
DHN001934,3674010209681934,Tidak,,2025-12-09
DHN001935,3671014606831935,Tidak,,2023-06-13
DHN001936,3276011808921936,Tidak,,2023-08-18
DHN001937,3174016004871937,Tidak,,2023-01-24
DHN001938,3671011607011938,Tidak,,2023-08-31
DHN001939,3674012802001939,Tidak,,2025-05-24
DHN001940,3671010706821940,Tidak,,2023-11-06
DHN001941,3671010709871941,Tidak,,2023-08-22
DHN001942,3275012106831942,Tidak,,2026-05-29
DHN001943,3671010502701943,Tidak,,2025-12-01
DHN001944,3175011303771944,Tidak,,2026-03-11
DHN001945,3671012212681945,Tidak,,2025-09-10
DHN001946,3175011112901946,Tidak,,2024-06-07
DHN001947,3275016207981947,Tidak,,2024-08-06
DHN001948,3276014909671948,Tidak,,2025-05-13
DHN001949,3171016005891949,Tidak,,2026-04-04
DHN001950,3671012502911950,Tidak,,2024-02-17
DHN001951,3172015008851951,Tidak,,2023-07-04
DHN001952,3276016402921952,Tidak,,2025-05-08
DHN001953,3276015103761953,Tidak,,2026-02-20
DHN001954,3173015010911954,Tidak,,2023-07-01
DHN001955,3173014603981955,Tidak,,2024-12-07
DHN001956,3671014905881956,Tidak,,2023-05-31
DHN001957,3671013005841957,Tidak,,2025-03-06
DHN001958,3671011006851958,Tidak,,2024-08-11
DHN001959,3275014410941959,Tidak,,2026-06-15
DHN001960,3275016804001960,Tidak,,2023-08-24
DHN001961,3173017101711961,Tidak,,2026-06-12
DHN001962,3171011604751962,Tidak,,2023-02-08
DHN001963,3671016101811963,Tidak,,2025-10-07
DHN001964,3175016601001964,Tidak,,2023-04-07
DHN001965,3172016407911965,Tidak,,2026-07-18
DHN001966,3171017003891966,Tidak,,2024-07-08
DHN001967,3276015504001967,Tidak,,2024-07-23
DHN001968,3671010501661968,Tidak,,2024-11-29
DHN001969,3171011612011969,Tidak,,2023-08-26
DHN001970,3271016104961970,Tidak,,2026-05-12
DHN001971,3276012604881971,Tidak,,2025-02-10
DHN001972,3271010212841972,Tidak,,2024-08-14
DHN001973,3175015405911973,Tidak,,2026-03-25
DHN001974,3271013101771974,Tidak,,2024-01-06
DHN001975,3276011607741975,Tidak,,2024-05-03
DHN001976,3271016401761976,Tidak,,2023-02-21
DHN001977,3674010209651977,Tidak,,2025-02-18
DHN001978,3671010502811978,Tidak,,2025-05-21
DHN001979,3172010807841979,Tidak,,2023-05-14
DHN001980,3175012611681980,Tidak,,2026-06-17
DHN001981,3173014507031981,Tidak,,2023-01-29
DHN001982,3271010505651982,Tidak,,2023-08-23
DHN001983,3671011512861983,Tidak,,2025-09-07
DHN001984,3171014410021984,Tidak,,2024-07-10
DHN001985,3173016812901985,Tidak,,2025-11-26
DHN001986,3671011811851986,Tidak,,2024-08-23
DHN001987,3172014704781987,Tidak,,2023-12-02
DHN001988,3173016701941988,Tidak,,2024-10-17
DHN001989,3275014410001989,Tidak,,2023-11-27
DHN001990,3674010503741990,Tidak,,2024-07-04
DHN001991,3271011101941991,Tidak,,2025-04-17
DHN001992,3171010705851992,Tidak,,2025-08-08
DHN001993,3271012211911993,Tidak,,2023-09-02
DHN001994,3671015604801994,Tidak,,2026-05-12
DHN001995,3173015708821995,Tidak,,2024-03-22
DHN001996,3276012703011996,Tidak,,2023-05-08
DHN001997,3271016905911997,Ya,Cek/giro kosong berulang,2024-08-30
DHN001998,3671011602791998,Tidak,,2025-09-25
DHN001999,3173011105991999,Tidak,,2024-02-12
DHN002000,3671011907762000,Tidak,,2026-04-02
DHN002001,3175011902872001,Tidak,,2023-02-20
DHN002002,3671012504962002,Tidak,,2025-12-19
DHN002003,3173010912932003,Tidak,,2025-09-08
DHN002004,3671015207652004,Tidak,,2024-12-23
DHN002005,3171012003662005,Tidak,,2024-01-30
DHN002006,3173010202032006,Tidak,,2024-11-27
DHN002007,3671015204962007,Tidak,,2025-12-28
DHN002008,3271012906902008,Tidak,,2026-03-01
DHN002009,3174015011692009,Ya,Laporan pihak ketiga terkait sengketa usaha,2024-02-22
DHN002010,3671012810772010,Tidak,,2023-11-28
DHN002011,3671016705682011,Tidak,,2024-07-13
DHN002012,3271014809872012,Tidak,,2024-03-02
DHN002013,3173015909022013,Tidak,,2024-11-05
DHN002014,3671015309862014,Tidak,,2026-05-18
DHN002015,3671013001022015,Tidak,,2025-01-09
DHN002016,3175014604662016,Tidak,,2023-08-21
DHN002017,3276016006892017,Tidak,,2024-04-27
DHN002018,3173014511992018,Tidak,,2024-01-26
DHN002019,3671015203652019,Tidak,,2024-04-08
DHN002020,3276015006762020,Tidak,,2023-05-22
DHN002021,3174016101012021,Tidak,,2025-04-16
DHN002022,3671015409862022,Tidak,,2026-05-08
DHN002023,3671014904942023,Tidak,,2025-02-02
DHN002024,3671012704712024,Ya,Kredit macet yang belum diselesaikan,2024-02-07
DHN002025,3671016605702025,Ya,Terlibat kasus fraud dokumen,2024-05-16
DHN002026,3172014305922026,Tidak,,2024-01-11
DHN002027,3173010808952027,Tidak,,2024-07-18
DHN002028,3671016907852028,Tidak,,2025-04-30
DHN002029,3671015509682029,Tidak,,2026-03-07
DHN002030,3171010201832030,Tidak,,2024-03-25
DHN002031,3276012501812031,Tidak,,2024-12-19
DHN002032,3671014306932032,Tidak,,2024-12-30
DHN002033,3172015605712033,Tidak,,2023-09-10
DHN002034,3171014712652034,Tidak,,2025-05-06
DHN002035,3271010905742035,Tidak,,2026-06-17
DHN002036,3671010902822036,Tidak,,2025-10-13
DHN002037,3671011408972037,Tidak,,2026-02-03
DHN002038,3671011301932038,Tidak,,2025-11-23
DHN002039,3674016308722039,Tidak,,2024-02-04
DHN002040,3671014207992040,Tidak,,2025-10-14
DHN002041,3671011805652041,Tidak,,2025-08-27
DHN002042,3276015304862042,Tidak,,2025-09-13
DHN002043,3671016306862043,Tidak,,2023-11-20
DHN002044,3671012210992044,Tidak,,2023-04-20
DHN002045,3671016507902045,Tidak,,2024-09-22
DHN002046,3671014704012046,Tidak,,2024-04-16
DHN002047,3271016301922047,Tidak,,2026-02-26
DHN002048,3671014708702048,Tidak,,2025-10-16
DHN002049,3275016112882049,Tidak,,2023-09-05
DHN002050,3671013009762050,Tidak,,2025-10-25
DHN002051,3671012009992051,Tidak,,2025-11-16
DHN002052,3671012606022052,Tidak,,2026-01-28
DHN002053,3171012204832053,Ya,Kredit macet yang belum diselesaikan,2023-10-18
DHN002054,3276010804822054,Tidak,,2025-08-11
DHN002055,3674016801002055,Tidak,,2023-08-16
DHN002056,3674016305002056,Tidak,,2025-02-08
DHN002057,3674015611802057,Tidak,,2026-07-03
DHN002058,3276014505032058,Tidak,,2025-05-21
DHN002059,3674011505812059,Tidak,,2024-10-09
DHN002060,3271011012752060,Ya,Cek/giro kosong berulang,2024-07-31
DHN002061,3275016409912061,Tidak,,2024-12-28
DHN002062,3172015001992062,Tidak,,2025-01-06
DHN002063,3271012506932063,Tidak,,2024-03-22
DHN002064,3175016209662064,Tidak,,2026-05-11
DHN002065,3174014104712065,Tidak,,2023-11-29
DHN002066,3671010401702066,Ya,Laporan pihak ketiga terkait sengketa usaha,2024-06-18
DHN002067,3276012509892067,Tidak,,2023-02-07
DHN002068,3172016601972068,Tidak,,2024-02-21
DHN002069,3275010807682069,Tidak,,2024-06-29
DHN002070,3276010504862070,Tidak,,2025-09-24
DHN002071,3175014304022071,Ya,Cek/giro kosong berulang,2026-05-09
DHN002072,3275014612872072,Tidak,,2025-04-02
DHN002073,3174011006002073,Tidak,,2024-09-05
DHN002074,3671012810012074,Tidak,,2025-01-29
DHN002075,3671010411782075,Tidak,,2024-06-29
DHN002076,3171016110892076,Tidak,,2024-09-19
DHN002077,3276015403922077,Tidak,,2023-01-01
DHN002078,3671010701942078,Tidak,,2025-05-05
DHN002079,3671016205792079,Tidak,,2025-03-15
DHN002080,3173014208742080,Tidak,,2025-11-26
DHN002081,3171012405692081,Tidak,,2026-05-01
DHN002082,3174014702812082,Tidak,,2026-04-26
DHN002083,3671016709812083,Tidak,,2024-09-06
DHN002084,3276012102902084,Ya,Terlibat kasus fraud dokumen,2024-11-27
