account_id,NIK,account_number,bank_name,account_type,account_status,opened_date,average_balance_6m,average_monthly_credit,average_monthly_debit,transaction_frequency_monthly,overdraft_count_6m,current_balance
ACC003537,3674016102732614,5124561502,Bank Mandiri,Giro,Aktif,2017-12-15,38788856,2878056,2078209,20,0,42489240
ACC003538,3671016607672615,3226796409,Bank OCBC NISP,Giro,Aktif,2020-01-15,5748877,405013,309936,61,0,6122263
ACC003539,3671016607672615,3614342571,Bank Danamon,Tabungan,Aktif,2023-08-29,2227272,709954,661514,123,0,3489444
ACC003540,3671016703812616,6601878156,Bank Permata,Giro,Aktif,2017-12-15,1393035,1247744,1220418,63,0,2167648
ACC003541,3671016305022617,8482068266,Bank BNI,Giro,Aktif,2017-06-08,1551046,812452,775895,197,0,686481
ACC003542,3671014211982618,1582737108,Bank Danamon,Tabungan,Aktif,2025-07-03,5563041,1575979,1504856,134,1,-124447
ACC003543,3671014211982618,4926676276,Bank Danamon,Giro,Aktif,2024-05-16,40662285,2082944,1632784,146,0,60234839
ACC003544,3276014504962619,2579746051,Bank BRI,Giro,Aktif,2025-07-21,7299055,635729,561411,150,1,-57487
ACC003545,3674012112002620,3371163028,Bank Panin,Tabungan,Aktif,2017-06-09,12114272,1240568,951578,89,0,16598077
ACC003546,3674012112002620,6579779424,Bank BCA,Giro,Dormant,2017-10-28,28491573,1687535,1183534,107,2,5375209
ACC003547,3671014811842621,5929705354,Bank BCA,Giro,Aktif,2018-12-21,8491118,2104944,1894132,99,0,13099626
ACC003548,3671014811842621,6009452772,BPR Mitra Usaha,Tabungan,Dormant,2017-04-06,29527375,1810061,1488260,172,0,2428977
ACC003549,3175012101662622,9642899119,Bank Permata,Tabungan,Aktif,2023-02-14,12554672,3806101,3516522,37,1,17388144
ACC003550,3175012101662622,1488238546,Bank Mandiri,Tabungan,Aktif,2022-11-13,53231471,3579119,2961686,164,0,88455995
ACC003551,3671014612792623,2648258884,BPR Mitra Usaha,Tabungan,Aktif,2018-04-04,77069388,2825790,2034924,100,0,50569648
ACC003552,3171016009972624,4081562440,BNI,Giro,Aktif,2024-02-28,8665252,785902,665758,36,0,10894322
ACC003553,3175016605012625,1590806887,Bank BCA,Tabungan,Aktif,2023-08-20,31640790,2049252,1643817,54,0,29419359
ACC003554,3171011605012626,8710447810,Bank Panin,Tabungan,Aktif,2016-02-25,60227064,3540023,2659514,75,0,60257651
ACC003555,3276016501742627,5969907530,BNI,Tabungan,Aktif,2020-06-26,12870319,1019820,810725,20,2,8912206
ACC003556,3276016501742627,9713163836,Bank BCA,Tabungan,Aktif,2017-02-19,14551445,738778,552800,135,0,25672658
ACC003557,3173012610732628,3718079249,BPR Mitra Usaha,Giro,Aktif,2020-10-28,1788352,809467,785847,38,0,1070872
ACC003558,3171010803932629,4672488682,BNI,Giro,Aktif,2015-02-04,2276536,1262754,1235149,189,0,1384361
ACC003559,3671012107912630,3878641750,Bank BRI,Giro,Aktif,2024-06-08,14913455,1946283,1718227,196,0,18218540
ACC003560,3271012308742631,1383402658,BNI,Giro,Aktif,2015-07-27,40294577,3676119,3150998,70,0,40721059
ACC003561,3173012104662632,1722802334,BNI,Giro,Dormant,2024-07-22,7982402,579632,495983,24,0,1747803
ACC003562,3173012104662632,7570576716,Bank OCBC NISP,Giro,Aktif,2018-10-01,10734970,545252,382052,153,1,18031410
ACC003563,3171013003972633,2246762705,Bank Permata,Giro,Aktif,2019-10-09,7439594,778359,703116,20,0,7818463
ACC003564,3671016502952634,6871200189,BNI,Giro,Aktif,2024-10-14,17380370,1238808,1003067,135,0,27898328
ACC003565,3671015312862635,2691992285,Bank BNI,Giro,Aktif,2021-09-01,8836797,640307,540633,147,0,13937520
ACC003566,3173014309882636,6869415539,Bank BRI,Tabungan,Aktif,2015-07-22,8481082,1863982,1763448,73,3,13672240
ACC003567,3173014309882636,7745168440,Bank Panin,Giro,Aktif,2018-07-23,10203303,1535118,1409234,149,0,13999608
ACC003568,3175012003882637,8142073176,Bank BCA,Giro,Aktif,2025-04-26,28493470,1142930,840987,32,0,11818409
ACC003569,3671014107862638,4693125447,Bank CIMB Niaga,Giro,Aktif,2025-08-09,9947202,773257,656324,77,0,11007695
ACC003570,3174015403842639,3234104205,Bank Permata,Giro,Aktif,2022-10-24,1352137,767549,744190,136,0,567170
ACC003571,3174016012732640,7365488040,Bank BNI,Tabungan,Dormant,2023-11-12,2706299,345374,310188,153,2,166066
ACC003572,3174016012732640,7915052706,Bank BRI,Giro,Aktif,2017-12-23,4004598,323887,268080,96,0,3459998
ACC003573,3671012807702641,4625443225,Bank BNI,Tabungan,Aktif,2019-07-17,24276041,2960397,2396230,146,0,15656675
ACC003574,3172016411012642,5544425118,Bank Permata,Giro,Aktif,2021-09-19,12304599,1377699,1210804,57,0,14541145
ACC003575,3671015201012643,2146418439,Bank BCA,Giro,Aktif,2024-05-23,45417157,2793624,2204342,167,3,26961346
ACC003576,3671015201012643,3641155277,BNI,Giro,Aktif,2023-05-14,48480953,2328988,1650052,74,0,55861205
ACC003577,3671012408742644,2253732424,Bank Mandiri,Giro,Dormant,2015-10-04,14840508,1452568,1274997,21,0,2147868
ACC003578,3671011403882645,9850139588,Bank Permata,Giro,Aktif,2023-04-09,783728,571122,555879,33,0,389858
ACC003579,3671011403882645,7145055812,BPR Mitra Usaha,Giro,Aktif,2017-11-08,7813875,590077,464460,176,0,10339278
ACC003580,3674014410742646,4088603912,BNI,Giro,Aktif,2018-01-23,13023855,1235089,1067853,176,0,15625424
ACC003581,3271015508752647,2496190627,Bank OCBC NISP,Giro,Aktif,2019-02-28,16402327,1051523,796354,64,0,22906924
ACC003582,3172010412802648,1751530534,Bank BRI,Tabungan,Aktif,2020-08-09,14596587,2004414,1830039,31,1,11877329
ACC003583,3671010712752649,2217522507,Bank CIMB Niaga,Giro,Aktif,2021-03-02,33754603,1869561,1443170,89,0,35117242
ACC003584,3275016712012650,8819659709,Bank BCA,Giro,Aktif,2019-01-23,16149654,2510460,2251983,49,0,17746035
ACC003585,3674010612962651,9950038310,Bank BNI,Tabungan,Aktif,2023-03-25,9005212,638351,524509,112,0,11956427
ACC003586,3674010612962651,4742170568,Bank Panin,Giro,Aktif,2018-08-27,6190821,808069,737018,152,0,7731701
ACC003587,3671014907812652,6255450588,Bank Panin,Giro,Aktif,2023-01-20,30785896,1950537,1620457,84,1,41643205
ACC003588,3671014907812652,9140925043,Bank Permata,Giro,Aktif,2021-03-11,6491946,1525959,1437301,37,0,6962013
ACC003589,3674014806992653,8370202770,Bank Danamon,Tabungan,Aktif,2022-04-09,79954561,5245953,4249106,129,0,39980575
ACC003590,3171016309742654,4586622670,Bank OCBC NISP,Giro,Aktif,2019-10-02,111156604,6087302,4620149,112,0,134261212
ACC003591,3171016309742654,3384887010,Bank Danamon,Giro,Aktif,2024-01-25,35448525,4008789,3168423,186,0,41910020
ACC003592,3175010611792655,4026178826,Bank Danamon,Giro,Aktif,2017-12-02,6889525,1043728,945821,27,1,4972553
ACC003593,3172015704802656,5658542624,BPR Mitra Usaha,Giro,Aktif,2022-11-17,14962654,1074637,921234,97,0,6464895
ACC003594,3172015704802656,1983615428,Bank Panin,Tabungan,Aktif,2024-11-01,16681177,621788,436148,53,0,9083125
ACC003595,3173014105842657,6607360283,BNI,Tabungan,Aktif,2023-03-03,9308067,1380223,1276945,188,2,15926192
ACC003596,3173014105842657,6668657862,BPR Mitra Usaha,Tabungan,Aktif,2017-08-26,24650764,2167237,1619163,92,0,36207887
ACC003597,3271010811732658,3946451158,Bank Mandiri,Giro,Dormant,2019-12-22,9914760,474184,370264,197,0,798106
ACC003598,3271010512892659,1088889747,Bank Danamon,Giro,Aktif,2019-10-25,33918767,2291764,1822613,123,0,50253964
ACC003599,3271010512892659,2810799198,BNI,Tabungan,Aktif,2018-05-02,26162577,2331835,1840875,185,2,17591032
ACC003600,3671011702742660,9011643187,Bank Danamon,Giro,Aktif,2022-03-04,10198255,1652307,1533394,38,1,10907948
ACC003601,3671011702742660,4713214436,Bank OCBC NISP,Tabungan,Aktif,2020-08-03,41826870,1571232,1149613,156,0,39986061
ACC003602,3671010705662661,9331214954,Bank BRI,Giro,Dormant,2017-03-22,28708109,1840438,1415301,23,0,2085645
ACC003603,3671010705662661,5962112808,Bank OCBC NISP,Giro,Aktif,2018-06-10,8263502,1764452,1664061,87,0,10974167
ACC003604,3671015205992662,5989226392,Bank BCA,Tabungan,Aktif,2023-02-13,48073309,4311269,3319734,112,0,28359537
ACC003605,3671015205992662,3391970237,Bank BRI,Giro,Aktif,2023-10-19,93505072,4940773,4001709,183,0,65290183
ACC003606,3671012901682663,2405979011,Bank Panin,Tabungan,Aktif,2024-01-02,51449341,2575704,1806628,182,1,39633358
ACC003607,3276011610912664,1924680489,Bank BRI,Giro,Dormant,2017-05-18,133529573,8036525,6152407,61,0,32067259
ACC003608,3671014910952665,1557278826,Bank BNI,Tabungan,Aktif,2022-06-04,50523571,4314313,3118687,165,0,37456800
ACC003609,3671011705892666,2454807256,Bank Permata,Tabungan,Aktif,2017-08-19,49866284,2233088,1623429,174,0,43041028
ACC003610,3674016305842667,5065945302,Bank Panin,Giro,Aktif,2025-06-05,39721354,1858730,1378328,164,2,68387565
ACC003611,3674016305842667,2763515620,Bank Mandiri,Tabungan,Aktif,2023-09-05,31334924,1625644,1219281,157,0,19660806
ACC003612,3671010607842668,2057294215,Bank BNI,Tabungan,Aktif,2020-01-25,42005679,2204212,1684695,86,0,54083820
ACC003613,3171014203992669,6072125016,BPR Mitra Usaha,Tabungan,Aktif,2018-05-20,61622145,2549008,1815453,173,0,87521903
ACC003614,3671012511842670,6095081462,Bank OCBC NISP,Tabungan,Aktif,2023-04-09,2884104,1782381,1724485,105,0,1472230
ACC003615,3276017107002671,2686829487,Bank Mandiri,Tabungan,Aktif,2019-07-01,3982133,1552652,1456772,105,0,5429699
ACC003616,3171010902932672,1441625449,Bank Danamon,Giro,Aktif,2021-01-14,1411304,1038823,1013733,110,0,1634822
ACC003617,3671015806702673,5373997753,Bank BNI,Tabungan,Aktif,2025-03-01,4638163,434593,360391,149,0,6576566
ACC003618,3173012804742674,5980224985,Bank BNI,Tabungan,Aktif,2016-04-27,32780436,3647688,3181908,83,0,46441194
ACC003619,3173012804742674,2416983837,Bank OCBC NISP,Tabungan,Aktif,2018-08-30,73653121,4522059,3644288,198,0,77689580
ACC003620,3271011509962675,1476915365,BNI,Giro,Aktif,2024-09-03,7426652,2855318,2749118,155,3,4235609
ACC003621,3271011509962675,4605398881,BNI,Tabungan,Aktif,2022-09-13,43577072,2502296,1931383,37,0,68557828
ACC003622,3674016703942676,5792998789,Bank BNI,Tabungan,Aktif,2016-01-19,8224325,711429,611839,37,0,10839691
ACC003623,3674016703942676,6666159529,Bank OCBC NISP,Tabungan,Aktif,2015-09-06,3475735,597834,538326,31,0,3867393
ACC003624,3173010108932677,2982544301,Bank BRI,Giro,Aktif,2015-12-28,6609198,1495921,1427354,183,0,4082439
ACC003625,3173010108932677,7811197869,BPR Mitra Usaha,Giro,Aktif,2025-03-10,15554608,1512450,1230329,137,0,17495820
ACC003626,3674012610692678,8271682870,Bank Mandiri,Giro,Aktif,2015-09-08,34747265,1576486,1123526,108,0,24815614
ACC003627,3671015611842679,6144494500,Bank Danamon,Tabungan,Aktif,2025-04-15,6092504,339831,242668,97,0,9329644
ACC003628,3671015611842679,5071572251,Bank Danamon,Giro,Aktif,2016-09-14,2469430,347163,322001,172,0,2744272
ACC003629,3275010102012680,8509611163,Bank Panin,Giro,Aktif,2023-07-15,2721260,485207,444378,139,0,3708813
ACC003630,3671013105732681,6740712576,BNI,Tabungan,Aktif,2021-06-01,48794871,5157016,4157061,92,0,83828620
ACC003631,3671011812992682,4484192539,Bank CIMB Niaga,Giro,Aktif,2023-06-12,8752161,947585,799208,145,0,14733022
ACC003632,3174012404812683,9090425089,Bank BCA,Tabungan,Aktif,2022-10-05,39317655,4108534,3684784,127,0,51288925
ACC003633,3671016212792684,9842716249,BNI,Giro,Aktif,2019-03-22,9450153,2309051,2144370,46,0,14597213
ACC003634,3671016212792684,5742568857,Bank BRI,Tabungan,Aktif,2017-11-15,20521683,2755283,2307077,147,0,22026963
ACC003635,3175010808872685,5578600559,Bank BCA,Giro,Aktif,2015-03-03,36279899,1556080,1170714,191,0,41194948
ACC003636,3175010808872685,5233666192,Bank BRI,Giro,Aktif,2015-05-02,11310526,1066168,916797,68,0,19394371
ACC003637,3275012706652686,3788176246,BNI,Giro,Aktif,2017-04-10,48937487,2749340,2003050,46,0,21633651
ACC003638,3275012706652686,2342382885,Bank Panin,Tabungan,Aktif,2020-10-01,29096050,2653932,1944494,63,1,29463878
ACC003639,3276014606022687,1988919578,Bank Mandiri,Tabungan,Dormant,2021-08-23,15990190,1314965,1001983,141,2,1264371
ACC003640,3674010610802688,2743446726,Bank OCBC NISP,Tabungan,Aktif,2020-07-22,49189287,2438979,1859945,58,0,35622854
ACC003641,3276016803762689,8846929728,Bank BNI,Giro,Aktif,2022-05-19,21850736,1017043,719719,96,0,28016989
ACC003642,3275011706712690,1645895531,Bank Panin,Giro,Aktif,2020-06-01,11283474,1196525,1025153,128,0,19015342
ACC003643,3275011706712690,4284389309,Bank Danamon,Giro,Aktif,2024-10-06,6142976,692355,551313,66,0,6962131
ACC003644,3671016704792691,5771685572,Bank OCBC NISP,Tabungan,Aktif,2016-06-01,9343612,507224,402082,24,0,8419950
ACC003645,3172011501012692,1016484488,Bank BCA,Giro,Aktif,2015-01-29,34271765,2887596,2425712,75,1,-350547
ACC003646,3674010609012693,4828553701,BPR Mitra Usaha,Giro,Aktif,2016-10-15,9939598,848364,747330,147,0,17379862
ACC003647,3173012808952694,5781837056,Bank BNI,Giro,Dormant,2018-12-11,53689072,2975748,2224460,186,0,2899605
ACC003648,3671012806792695,7908275530,Bank BCA,Giro,Aktif,2023-09-10,19676425,1575674,1348404,57,0,20979057
ACC003649,3671012806792695,3395378830,Bank Mandiri,Giro,Aktif,2016-04-16,16359935,1664092,1291120,48,1,29192840
ACC003650,3276012301752696,5437290207,Bank Panin,Tabungan,Aktif,2024-10-19,5294917,1549142,1462908,109,0,7950140
ACC003651,3276012301752696,5216674244,Bank BCA,Tabungan,Aktif,2022-07-26,14544600,1145991,985680,99,0,7108555
ACC003652,3174013011902697,4825647356,Bank Danamon,Giro,Aktif,2022-11-03,18493419,1291654,1072614,76,0,21206045
ACC003653,3175011010842698,5905399231,Bank Danamon,Tabungan,Aktif,2017-08-21,14168427,865088,687725,25,0,18548272
ACC003654,3671012502692699,5822834694,Bank Mandiri,Giro,Aktif,2017-10-19,18630137,2357946,2133960,89,0,11894695
ACC003655,3671012502692699,4132214901,BNI,Tabungan,Aktif,2024-04-12,59224747,2548109,1950967,103,0,25168346
ACC003656,3671016102872700,2315245923,Bank Panin,Giro,Aktif,2018-02-19,7698806,1868051,1747338,107,0,10951850
ACC003657,3671016102872700,9555672637,Bank Panin,Giro,Aktif,2018-02-19,7049089,2368873,2242792,190,0,3885462
ACC003658,3173015803922701,3363688395,Bank BRI,Giro,Aktif,2019-05-26,7114663,1186708,1091988,103,0,7162035
ACC003659,3671010206972702,8705564742,Bank CIMB Niaga,Tabungan,Aktif,2022-09-15,23633926,1180572,846053,75,0,33274966
ACC003660,3275011410942703,3482699045,BNI,Giro,Aktif,2023-02-15,11885290,861012,654296,157,0,19947030
ACC003661,3674014908712704,1165769817,Bank OCBC NISP,Tabungan,Aktif,2018-08-03,22158388,2453121,2185881,159,0,28591228
ACC003662,3674014908712704,8048628926,Bank Danamon,Tabungan,Aktif,2019-04-24,19610846,2029898,1831741,111,0,15772826
ACC003663,3275010503982705,4801089674,Bank BRI,Tabungan,Aktif,2017-01-15,27014256,1020896,738329,44,0,30442409
ACC003664,3174012210732706,3389845713,Bank BRI,Giro,Aktif,2018-01-25,8750614,637209,455391,180,0,9101835
ACC003665,3174012210732706,2160287539,BNI,Tabungan,Aktif,2020-04-28,6660995,721990,627579,168,2,-87031
ACC003666,3275015810682707,5682024545,Bank BCA,Tabungan,Aktif,2016-06-29,4959446,531763,440402,175,0,6455514
ACC003667,3275015810682707,5344238452,Bank Mandiri,Giro,Aktif,2021-10-07,2857895,413041,345646,147,2,1732740
ACC003668,3671016209782708,9515681228,Bank BNI,Giro,Dormant,2018-04-05,7120492,430189,336996,137,0,1237534
ACC003669,3671016209782708,4139748745,Bank Mandiri,Giro,Aktif,2020-12-02,3491404,411341,370065,124,0,2106419
ACC003670,3174011911802709,2096823381,Bank CIMB Niaga,Tabungan,Aktif,2022-03-13,7939620,541784,441732,188,0,13454395
ACC003671,3271014110692710,7860445279,Bank BCA,Giro,Aktif,2023-08-05,5804918,1094698,981043,179,0,2442687
ACC003672,3671015310972711,7583662044,Bank BCA,Tabungan,Aktif,2016-01-02,11661540,1434969,1267834,54,0,19594535
ACC003673,3671011405942712,4603443852,Bank Permata,Tabungan,Aktif,2016-08-07,35932380,2187162,1751948,73,0,64089748
ACC003674,3671011405942712,7330596600,BPR Mitra Usaha,Giro,Aktif,2018-12-26,6050815,1547889,1413701,135,0,9106249
ACC003675,3174011510022713,6847585651,Bank Panin,Giro,Aktif,2024-09-29,60469164,4396060,3769097,128,0,24214699
ACC003676,3174011510022713,7498263128,BPR Mitra Usaha,Giro,Dormant,2016-03-16,35795377,3449963,2924498,92,0,2350884
ACC003677,3172012912682714,1064339153,Bank BNI,Tabungan,Aktif,2019-08-06,19707961,1635104,1316608,175,0,19708187
ACC003678,3172012912682714,7849969410,Bank BRI,Giro,Aktif,2025-04-05,16763874,2550253,2369954,23,0,24163385
ACC003679,3172011706862715,7230571779,Bank Panin,Giro,Aktif,2015-07-13,22063090,1147795,826240,150,0,15741093
ACC003680,3271016512722716,9378038333,BPR Mitra Usaha,Tabungan,Aktif,2020-08-19,22367954,1253257,986735,55,0,32933714
ACC003681,3171016001902717,5917922109,Bank OCBC NISP,Giro,Aktif,2025-01-05,37943967,1615039,1158247,175,0,43480623
ACC003682,3174010510842718,4223423247,BPR Mitra Usaha,Giro,Aktif,2016-08-24,11355236,1187809,1057304,56,0,15612333
ACC003683,3671015003792719,2516771587,Bank Panin,Giro,Aktif,2024-06-23,29895068,2424017,2114608,134,0,48056306
ACC003684,3671010107742720,8838604679,Bank BCA,Tabungan,Aktif,2018-05-23,27678750,1410593,1083336,112,0,41529874
ACC003685,3271010306662721,1612101879,Bank CIMB Niaga,Giro,Aktif,2025-01-21,7618570,802513,685441,76,0,11428753
ACC003686,3674015511932722,1863113671,Bank Danamon,Tabungan,Aktif,2024-11-17,12335184,1591382,1284045,133,0,9040802
ACC003687,3275014803012723,4646649216,Bank BCA,Tabungan,Aktif,2018-12-22,3678014,579186,508370,70,2,6354635
ACC003688,3174015409652724,4086151465,Bank BRI,Tabungan,Aktif,2020-09-03,23674285,1814790,1328388,48,2,-40315
ACC003689,3174016301652725,9675744274,Bank OCBC NISP,Giro,Aktif,2015-10-31,14323564,930921,693747,172,2,22321790
ACC003690,3671010208812726,9217883921,Bank Panin,Tabungan,Aktif,2020-07-22,5268106,1402040,1295104,58,0,3426180
ACC003691,3671010208812726,1555936716,Bank BNI,Giro,Aktif,2018-10-10,6680673,1062169,986286,150,0,11862237
ACC003692,3674016807812727,6074813518,Bank Mandiri,Giro,Aktif,2018-04-20,11522548,1738289,1455425,90,0,20473492
ACC003693,3674015904722728,6667141759,Bank Danamon,Giro,Aktif,2016-11-25,52538601,4257682,3120260,136,0,30425629
ACC003694,3671010603652729,7721607870,Bank BCA,Tabungan,Dormant,2024-08-22,17473918,1009722,805549,180,0,1836397
ACC003695,3671010603652729,9024062066,Bank Permata,Giro,Aktif,2020-05-24,24310937,1128523,835135,60,0,18547196
ACC003696,3271010903862730,3944179138,Bank Mandiri,Tabungan,Aktif,2024-09-16,2213997,807601,767821,160,0,2278779
ACC003697,3275012007822731,5537056654,Bank BRI,Giro,Aktif,2017-12-10,7314206,423421,315367,154,0,6625260
ACC003698,3671011511862732,4596911141,BPR Mitra Usaha,Tabungan,Aktif,2018-05-15,17053879,1317928,1106700,33,0,26030500
ACC003699,3671011511862732,4630916587,Bank Danamon,Giro,Aktif,2025-07-16,18704647,1813212,1523801,139,0,24483768
ACC003700,3671014702772733,7957101018,Bank Panin,Giro,Aktif,2020-05-18,8036369,1290151,1193332,75,0,4484496
ACC003701,3671010110792734,5294954263,BNI,Tabungan,Dormant,2025-06-16,5703320,449497,386672,77,0,1216774
ACC003702,3671010110792734,2233111084,Bank Permata,Giro,Aktif,2017-09-08,9256874,761947,573101,188,0,6954076
ACC003703,3671016005902735,3094213001,Bank CIMB Niaga,Giro,Aktif,2023-09-19,2688549,738746,708913,100,0,3037243
ACC003704,3172012402912736,3489666983,Bank Panin,Giro,Aktif,2022-06-15,7802745,530264,412599,54,0,11398770
ACC003705,3172012402912736,9974385458,Bank Danamon,Giro,Aktif,2022-06-28,2131427,705285,671605,173,0,3155013
ACC003706,3276015501912737,8238359183,Bank Panin,Giro,Aktif,2024-09-21,9777654,2614719,2494310,138,0,7990089
ACC003707,3275012910712738,6981154148,Bank Danamon,Giro,Aktif,2021-07-17,12252645,2336122,2150130,99,0,8176207
ACC003708,3275017112952739,9877679788,Bank OCBC NISP,Giro,Aktif,2015-06-22,6405259,533806,462917,127,0,8074172
ACC003709,3271014204772740,3501995376,Bank OCBC NISP,Giro,Aktif,2024-12-17,100970609,3797743,2684847,47,0,55624434
ACC003710,3171010408692741,3048155785,BPR Mitra Usaha,Giro,Aktif,2023-08-11,5779004,941318,877504,69,0,6062818
ACC003711,3171010408692741,9996678401,Bank Panin,Tabungan,Aktif,2016-05-22,2503858,744304,712810,163,0,1440826
ACC003712,3175011309822742,4918380910,Bank Panin,Tabungan,Dormant,2022-10-04,25344908,1230341,933053,146,0,1476657
ACC003713,3276010511752743,6174772978,Bank OCBC NISP,Tabungan,Aktif,2015-05-12,10178833,1167384,1025837,31,1,13796901
ACC003714,3276010511752743,4786519034,Bank Permata,Tabungan,Aktif,2018-07-05,5527312,926124,794176,30,0,9170289
ACC003715,3671011309932744,6541708638,BNI,Tabungan,Aktif,2022-02-23,8193981,683474,586756,78,0,9475462
ACC003716,3174015802852745,8347840430,Bank OCBC NISP,Tabungan,Aktif,2021-02-25,4633408,545052,457173,194,0,1855615
ACC003717,3172016201972746,5408939603,Bank Permata,Tabungan,Aktif,2025-06-21,7549099,1129890,999349,154,0,13367943
ACC003718,3276015708912747,4066675913,Bank Mandiri,Giro,Aktif,2021-04-12,9443340,2453464,2266477,148,0,15271880
ACC003719,3172011211902748,7584570593,Bank Panin,Tabungan,Aktif,2022-07-15,16791252,1481123,1100758,111,0,24465173
ACC003720,3172011211902748,7618444313,Bank Mandiri,Giro,Aktif,2017-10-20,34422975,1629756,1259936,51,0,35851342
ACC003721,3175010702732749,3674437741,Bank Mandiri,Giro,Aktif,2020-06-21,5274817,1557615,1483507,185,2,2729854
ACC003722,3671013107952750,9826317188,Bank CIMB Niaga,Tabungan,Aktif,2019-05-14,46838838,1976087,1433369,158,0,71732278
ACC003723,3275012703872751,2674823413,Bank BNI,Tabungan,Aktif,2021-06-29,39723288,2158514,1533879,94,0,31182805
ACC003724,3275012703872751,8825063009,BPR Mitra Usaha,Giro,Aktif,2024-11-06,59590211,2731335,2073226,199,3,98921812
ACC003725,3674012008872752,5890552715,Bank Panin,Tabungan,Aktif,2020-11-19,3345933,1130312,1084736,103,0,3751968
ACC003726,3271015003982753,1396799165,BPR Mitra Usaha,Giro,Aktif,2023-03-16,50655910,1818126,1301730,173,0,33944994
ACC003727,3671012006922754,8159996427,Bank BNI,Giro,Aktif,2022-02-01,13542389,565927,410076,130,0,20800086
ACC003728,3671010103662755,3841236701,Bank CIMB Niaga,Tabungan,Aktif,2018-09-14,6584075,710225,573978,104,0,5409834
ACC003729,3671010103662755,1996754075,Bank BNI,Giro,Aktif,2024-11-23,1220376,986120,963338,150,0,2106473
ACC003730,3175014412972756,5762556543,Bank BRI,Giro,Aktif,2022-09-21,24759575,1778199,1415516,129,0,17590239
ACC003731,3671017010022757,9248686407,Bank Danamon,Tabungan,Aktif,2016-04-13,2219504,319264,296098,193,2,1550053
ACC003732,3275011907002758,7973806904,BNI,Giro,Aktif,2019-06-17,3816239,477761,405437,49,0,4756129
ACC003733,3275011907002758,8430439623,BNI,Giro,Dormant,2021-06-27,5080811,295501,228931,73,0,1018570
ACC003734,3674011512752759,5682193724,Bank OCBC NISP,Tabungan,Aktif,2025-03-14,3498483,1067123,994029,45,0,4647281
ACC003735,3173014211972760,1935353117,Bank BCA,Tabungan,Aktif,2016-10-09,27176092,2183809,1809687,89,0,26139623
ACC003736,3271011807892761,1525768422,BNI,Giro,Aktif,2022-07-10,36315409,1480873,1085121,169,0,47337670
ACC003737,3275016705892762,7933535501,Bank Permata,Giro,Aktif,2021-05-05,8341182,1512592,1375957,69,0,12765088
ACC003738,3671017003732763,6720244650,Bank Mandiri,Tabungan,Aktif,2022-06-15,9689684,1821092,1662625,98,0,6855517
ACC003739,3671017003732763,1744179514,Bank Panin,Giro,Aktif,2019-07-30,43054843,3047725,2534757,73,0,68435068
ACC003740,3671011910942764,4000937695,Bank BRI,Giro,Aktif,2021-01-03,19118499,1253523,1042478,44,0,14100120
ACC003741,3174010602012765,8015110009,Bank BCA,Tabungan,Aktif,2015-03-13,6976447,590420,507574,45,0,11981124
ACC003742,3271012512792766,7361965344,Bank Mandiri,Giro,Dormant,2018-02-05,11744341,1590181,1469959,133,0,2293039
ACC003743,3674010811702767,5510773349,Bank BNI,Giro,Aktif,2018-09-24,9801867,1015596,804995,95,0,4636855
ACC003744,3671016408812768,3952773540,BPR Mitra Usaha,Giro,Aktif,2023-12-13,10080079,726448,622167,162,2,12652725
ACC003745,3671016408812768,3025529723,Bank Permata,Tabungan,Aktif,2021-05-30,9450226,537412,421706,88,0,16829018
ACC003746,3671011511662769,6043194975,Bank Danamon,Giro,Dormant,2024-12-31,6261250,587314,474861,64,0,607630
ACC003747,3671015411872770,3474434615,BPR Mitra Usaha,Tabungan,Aktif,2020-01-17,32906100,1559705,1136402,128,0,14005640
ACC003748,3271016708972771,2081873250,Bank OCBC NISP,Tabungan,Aktif,2019-02-15,105457395,4479976,3356243,162,0,176378908
ACC003749,3271016708972771,4149038169,BNI,Giro,Aktif,2024-09-24,59707776,4870185,3570355,127,1,64173616
ACC003750,3671011209752772,4183373780,Bank Panin,Tabungan,Aktif,2023-06-22,10734404,1984040,1799721,191,0,7006127
ACC003751,3275010104952773,9344015609,BNI,Giro,Aktif,2018-05-07,21692850,2010706,1578259,139,1,34725757
ACC003752,3275011006992774,5093802529,Bank CIMB Niaga,Tabungan,Aktif,2017-05-18,9953298,542850,397098,133,0,12487792
ACC003753,3275011006992774,2159828611,Bank Permata,Tabungan,Aktif,2015-08-31,14297278,631736,444121,77,0,11018071
ACC003754,3271016611982775,7536365904,Bank Danamon,Tabungan,Dormant,2021-09-04,19072377,1516721,1077911,99,0,1793860
ACC003755,3671016611932776,3616027348,Bank Danamon,Giro,Aktif,2025-05-23,13932096,1034345,882801,53,0,20315408
ACC003756,3671016611932776,7871168071,Bank BCA,Giro,Aktif,2021-07-28,3190516,1416564,1382807,178,0,2224045
ACC003757,3671014803872777,6618742196,Bank BRI,Tabungan,Aktif,2020-07-08,3763832,1515090,1434795,22,0,6688394
ACC003758,3175014204692778,7205545952,Bank BNI,Giro,Aktif,2018-11-21,3155133,880205,815820,65,0,4842252
ACC003759,3276015007992779,8957060166,Bank Danamon,Giro,Aktif,2022-01-06,8629105,364048,257056,167,0,8193464
ACC003760,3276015007992779,4486404589,Bank BNI,Tabungan,Aktif,2025-06-19,9816231,470147,332773,22,0,11690546
