application_id,NIK,cif_number,application_date,customer_type,company_name,legal_entity,owner_name,owner_gender,owner_age,owner_marital_status,owner_education,province,city,district,region,branch_name,industry,sub_industry,business_age_year,employee_count,monthly_turnover_est,transaction_frequency_monthly,loan_requested,jenis_kredit_diajukan,tenor_diajukan_bulan,tujuan_penggunaan_kredit,collateral_type,collateral_location,collateral_province,collateral_city,collateral_size_m2,collateral_market_value,collateral_liquidation_value,collateral_ratio,certificate_type,ownership_match,estimated_dsr,eligibility_score,label,rm_id,status_dhn,dhn_alasan,slik_n_loans,slik_worst_collectability,slik_n_banks,slik_total_outstanding,slik_total_installment_other,slik_avg_tenor_month,slik_has_macet,slik_has_credit_history,bank_n_accounts,bank_best_avg_balance_6m,bank_total_avg_credit,bank_total_avg_debit,bank_total_overdraft_6m,bank_current_balance_total,bank_best_current_balance,bank_any_dormant,net_profit_2024,net_profit_2025,operating_cashflow_2024,operating_cashflow_2025,revenue_2024,revenue_2025,total_asset_2024,total_asset_2025,total_liability_2024,total_liability_2025,revenue_growth_pct,profit_margin_2025,liability_to_asset_2025,agunan_kelurahan,land_area_m2,building_area_m2,nilai_tanah_per_m2,nilai_bangunan_per_m2,rm_name,rm_branch_name,rm_region,jabatan,level,kapasitas_max_nasabah,join_date,dsr_capped,is_female_owner,has_dhn_flag,bunga_persen_diajukan,cicilan_bulanan_pengajuan,loan_to_annual_revenue,kategori_tenor_diajukan,kategori_nominal_diajukan,flag_kur_di_luar_plafon
APP202602846,3174011001702846,CIF1002846,2026-05-24,UMKM,PT Situmorang Sejahtera,PT,Fajar Santoso,L,56,Cerai Hidup,S2,DKI Jakarta,Jakarta Selatan,Sukmajaya,Region 2,KCP Menteng Raya,Transportasi,Rental Kendaraan,10,52,930494,142,750000000,KI,42,Pembelian armada kendaraan tambahan usaha Rental Kendaraan,Rumah,"Mekarjaya, Depok",Jawa Barat,Depok,187.1,1141858000,913486400,1.52,HGB,Ya,3.0,0.76,Diterima,RM0045,Tidak,Tidak Berlaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,17269154,1599758,1279310,0,29161223,16601622,0,967095.0,1272219.0,951459.0,1365061.0,8339290.0,11165928.0,16316355.0,22300547.0,7917517.0,13551490.0,0.339,0.1139,0.6077,Mekarjaya,91.3,95.8,8320000,3990000,Fitri Rahman,KCP Menteng Raya,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,12,2015-01-24,3.0,0,0,10.0,24107143.0,67.169,Panjang (>36 bln),>500jt (KMK/KI saja),0
APP202602847,3271016712702847,CIF1002847,2026-02-10,UMKM,UD Pratama Sejahtera,PT,Ayu Handoko,P,56,Cerai Hidup,SMA/SMK,Jawa Barat,Bogor,Cengkareng,Region 4,KCP Bogor Baru,Kuliner,Restoran,18,62,3027073,118,1000000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Restoran,Rumah,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,125.2,2026056000,1620844800,2.03,HGB,Tidak,3.0,0.655,Diterima,RM0239,Tidak,Tidak Berlaku,3.0,2.0,2.0,416422435.0,26463478.0,44.0,0.0,1,1,19639240,2212495,1982254,0,2196849,2196849,1,2442803.0,3941007.0,2967423.0,3313804.0,27945333.0,36324878.0,32913538.0,61786355.0,19211863.0,26478807.0,0.2999,0.1085,0.4286,Duren Tiga,62.8,62.4,26340000,5960000,Krisna Santoso,KCP Bogor Baru,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Junior RB,15,2020-09-28,3.0,1,0,11.0,64722222.0,27.529,Menengah (13-36 bln),>500jt (KMK/KI saja),0
APP202602848,3271011707802848,CIF1002848,2025-05-21,UMKM,UD Firmansyah Jaya,CV,Joko Simanjuntak,L,46,Belum Menikah,D3,Jawa Barat,Bogor,Bekasi Timur,Region 3,KCP Kelapa Gading,Kuliner,Katering,7,38,2404744,191,50000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Katering,Tanah,"Paledang, Bogor",Jawa Barat,Bogor,240.6,1775628000,1420502400,35.51,HGB,Ya,3.0,0.763,Diterima,RM0087,Tidak,Tidak Berlaku,2.0,1.0,2.0,370328376.0,18164655.0,36.0,0.0,1,2,16220616,3650857,3349096,0,17036241,11870880,0,4124177.0,3556352.0,4228657.0,2944534.0,27648689.0,28856933.0,35524823.0,57106841.0,8592164.0,22687441.0,0.0437,0.1232,0.3973,Paledang,240.6,0.0,7380000,3130000,Bayu Lubis,KCP Kelapa Gading,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Senior RB,15,2017-10-29,3.0,0,0,11.0,3236111.0,1.733,Menengah (13-36 bln),<=50jt (KUR Mikro),0
APP202602849,3671016109792849,CIF1002849,2025-01-31,UMKM,PT Nugroho Makmur,PT,Lina Kurniawan,P,47,Cerai Hidup,S2,Banten,Tangerang,Serpong,Region 3,KC Sudirman,Kuliner,Warung Makan,15,61,1323544,139,750000000,KMK,12,Modal kerja pembelian bahan baku harian usaha Warung Makan,Ruko,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,573.7,4793094000,3834475200,6.39,SHM,Ya,3.0,0.618,Diterima,RM0075,Tidak,Tidak Berlaku,2.0,2.0,2.0,73458233.0,5190935.0,36.0,0.0,1,1,14212606,1081191,838309,0,17014318,17014318,0,1714362.0,1862256.0,1987575.0,2517398.0,17020907.0,15882533.0,21358361.0,24851823.0,8352289.0,15442175.0,-0.0669,0.1173,0.6214,Rawa Buntu,351.1,222.6,11160000,3930000,Novi Tanjung,KC Sudirman,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,9,2018-02-22,3.0,1,0,11.0,69375000.0,47.222,Pendek (<=12 bln),>500jt (KMK/KI saja),0
APP202602850,3173016304942850,CIF1002850,2026-07-08,UMKM,PT Wibowo Makmur,CV,Yanti Firmansyah,P,32,Belum Menikah,D3,DKI Jakarta,Jakarta Barat,Serpong,Region 1,KCP Jatinegara,Jasa,Bengkel,13,75,1878010,105,150000000,KMK,18,Modal kerja operasional usaha Bengkel,Tanah,"Kemiri Muka, Depok",Jawa Barat,Depok,187.8,2118384000,1694707200,14.12,SHM,Ya,3.0,0.797,Diterima,RM0190,Tidak,Tidak Berlaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,44349976,3075478,2289963,0,40437859,27773781,0,3683822.0,3009567.0,3878274.0,3294529.0,21224355.0,22536122.0,40979253.0,43794335.0,16630511.0,10695889.0,0.0618,0.1335,0.2442,Kemiri Muka,187.8,0.0,11280000,3340000,Retno Siregar,KCP Jatinegara,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Junior RB,13,2023-02-15,3.0,1,0,11.0,9708333.0,6.656,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202602851,3671014706932851,CIF1002851,2025-02-11,UMKM,CV Kusuma Abadi,UD,Anggi Permana,P,33,Cerai Hidup,SMA/SMK,Banten,Tangerang,Serpong,Region 1,KCP Cikarang,Kuliner,Bakery,12,2,2851237,101,75000000,KI,60,Renovasi & penambahan peralatan usaha Bakery,Tanah,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,301.0,6904940000,5523952000,92.07,SHM,Ya,2.47,0.661,Diterima,RM0212,Tidak,Tidak Berlaku,2.0,2.0,2.0,34169247.0,5159108.0,24.0,0.0,1,2,26890431,4632846,3998136,0,46798243,35961707,0,6107446.0,6187699.0,6204878.0,8021755.0,28695052.0,34214852.0,31977015.0,52211973.0,21464345.0,29590752.0,0.1924,0.1808,0.5667,Kelapa Gading Barat,301.0,0.0,22940000,5440000,Sri Wijaya,KCP Cikarang,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Junior RB,13,2022-10-18,2.47,1,0,10.0,1875000.0,2.192,Panjang (>36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202602852,3275010810862852,CIF1002852,2026-04-21,UMKM,PT Simanjuntak Makmur,UD,Joko Kusuma,L,40,Belum Menikah,S1,Jawa Barat,Bekasi,Tebet,Region 2,KCP Daan Mogot,Perdagangan,Toko Alat Tulis,12,43,2457152,88,50000000,KUR,30,Tambahan modal kerja usaha Toko Alat Tulis,Rumah,"Paledang, Bogor",Jawa Barat,Bogor,126.1,786595000,629276000,15.73,HGB,Ya,2.69,0.59,Diterima,RM0112,Tidak,Tidak Berlaku,1.0,3.0,1.0,31981452.0,4691341.0,12.0,0.0,1,1,32565243,2458274,2027722,0,13431545,13431545,0,5963586.0,5119359.0,8336371.0,6049770.0,30129084.0,29485835.0,44852746.0,45260610.0,31102391.0,22098870.0,-0.0213,0.1736,0.4883,Paledang,79.0,47.1,7900000,3450000,Slamet Setiawan,KCP Daan Mogot,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,18,2025-06-01,2.69,0,0,6.0,1916667.0,1.696,Menengah (13-36 bln),<=50jt (KUR Mikro),0
APP202602853,3671016806952853,CIF1002853,2026-01-24,UMKM,PT Panjaitan Mandiri,UD,Kartika Kurniawan,P,31,Belum Menikah,S2,Banten,Tangerang,Kramat Jati,Region 4,KCP Pluit,Pertanian,Distributor Hasil Tani,15,31,1749052,31,750000000,KMK,12,Modal kerja operasional usaha Distributor Hasil Tani,Rumah,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,341.7,10749234000,8599387200,14.33,SHM,Ya,3.0,0.425,Ditolak,RM0088,Tidak,Tidak Berlaku,1.0,3.0,1.0,342561828.0,8621840.0,60.0,0.0,1,2,28738994,2893815,2265721,1,39424760,22084802,0,334114.0,202058.0,462177.0,241289.0,35313761.0,20988628.0,59014855.0,26786916.0,24846435.0,11071524.0,-0.4057,0.0096,0.4133,Menteng,173.1,168.6,54920000,7370000,Yanti Suryadi,KCP Pluit,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,18,2025-09-13,3.0,1,0,11.0,69375000.0,35.734,Pendek (<=12 bln),>500jt (KMK/KI saja),0
APP202602854,3671013108902854,CIF1002854,2025-08-17,UMKM,UD Pratama Sejahtera,CV,Doni Halim,L,36,Cerai Hidup,SMA/SMK,Banten,Tangerang,Cengkareng,Region 1,KCP Fatmawati,Kuliner,Katering,17,53,2358069,134,1000000000,KI,54,Renovasi & penambahan peralatan usaha Katering,Rumah,"Kemiri Muka, Depok",Jawa Barat,Depok,474.0,3752916000,3002332800,3.75,HGB,Ya,3.0,0.761,Diterima,RM0025,Tidak,Tidak Berlaku,1.0,1.0,1.0,259629055.0,11805905.0,48.0,0.0,1,2,24927790,4513163,4127871,0,29507698,18688053,0,3161125.0,2367603.0,2564741.0,2670057.0,36642536.0,28296831.0,55047994.0,39810540.0,36996049.0,12409865.0,-0.2278,0.0837,0.3117,Kemiri Muka,308.4,165.6,10150000,3760000,Doni Simanjuntak,KCP Fatmawati,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Junior RB,10,2023-09-18,3.0,0,0,10.0,26851852.0,35.34,Panjang (>36 bln),>500jt (KMK/KI saja),0
APP202602855,3174015803692855,CIF1002855,2025-08-07,UMKM,PT Kurniawan Abadi,PT,Lina Pratama,P,57,Cerai Hidup,S1,DKI Jakarta,Jakarta Selatan,Sukmajaya,Region 2,KCP Serpong,Manufaktur,Pengolahan Makanan Ringan,18,65,1270683,104,75000000,KUR,24,Tambahan modal kerja usaha Pengolahan Makanan Ringan,Tanah,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,147.5,1647575000,1318060000,21.97,SHM,Ya,3.0,0.771,Diterima,RM0172,Tidak,Tidak Berlaku,1.0,1.0,1.0,208041041.0,6713698.0,48.0,0.0,1,1,3601080,1272725,1221970,0,1792235,1792235,0,1261846.0,2041116.0,1621268.0,1890341.0,10673037.0,15248202.0,20880248.0,28991477.0,11352635.0,6822745.0,0.4287,0.1339,0.2353,Rawa Buntu,147.5,0.0,11170000,3890000,Fitri Simanjuntak,KCP Serpong,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,19,2016-05-20,3.0,1,0,6.0,3500000.0,4.919,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202602856,3276012910972856,CIF1002856,2025-03-16,UMKM,UD Simanjuntak Jaya,PT,Dimas Setiawan,L,29,Belum Menikah,SMA/SMK,Jawa Barat,Depok,Cengkareng,Region 4,KCP Bogor Baru,Perdagangan,Distributor Bahan Bangunan,13,12,1759513,159,150000000,KMK,18,Modal kerja pembelian stok barang dagangan Distributor Bahan Bangunan,Rumah,"Poris Plawad, Tangerang",Banten,Tangerang,227.1,1257221000,1005776800,8.38,HGB,Ya,3.0,0.383,Ditolak,RM0236,Ya,Kredit macet yang belum diselesaikan,2.0,5.0,2.0,154666678.0,4959136.0,48.0,1.0,1,2,24471080,2605905,2062130,0,40489806,20709548,0,2993714.0,2740349.0,3872372.0,3248605.0,23239049.0,21114156.0,35605936.0,39733368.0,15365538.0,23315147.0,-0.0914,0.1298,0.5868,Poris Plawad,103.9,123.2,7630000,3770000,Desi Santoso,KCP Bogor Baru,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Senior RB,23,2016-10-19,3.0,0,1,11.0,9708333.0,7.104,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202602857,3271011205032857,CIF1002857,2025-11-06,UMKM,CV Rahman Jaya,CV,Gunawan Handoko,L,23,Cerai Hidup,S2,Jawa Barat,Bogor,Cengkareng,Region 3,KCP Gajah Mada,Perdagangan,Distributor Bahan Bangunan,6,68,823803,193,100000000,KMK,24,Modal kerja pembelian stok barang dagangan Distributor Bahan Bangunan,Tanah,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,155.9,7115276000,5692220800,71.15,SHM,Ya,3.0,0.409,Ditolak,RM0054,Tidak,Tidak Berlaku,2.0,4.0,1.0,316828435.0,48988418.0,18.0,0.0,1,1,19129823,824207,605859,0,1352114,1352114,1,1179772.0,1455457.0,1510199.0,1418994.0,8200619.0,9885636.0,10647182.0,17076871.0,6175922.0,10021311.0,0.2055,0.1472,0.5868,Gunung,155.9,0.0,45640000,5250000,Fauzi Setiawan,KCP Gajah Mada,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Senior RB,12,2020-07-15,3.0,0,0,11.0,5083333.0,10.116,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202602858,3173012407772858,CIF1002858,2025-06-29,UMKM,CV Nugroho Jaya,PT,Doni Halim,L,49,Cerai Mati,S1,DKI Jakarta,Jakarta Barat,Sukmajaya,Region 3,KCP Prof. Supomo Tebet,Manufaktur,Furniture,12,8,3119707,50,50000000,KUR,30,Tambahan modal kerja usaha Furniture,Gudang,"Paledang, Bogor",Jawa Barat,Bogor,358.3,1841490000,1473192000,36.83,SHM,Ya,3.0,0.833,Diterima,RM0019,Tidak,Tidak Berlaku,1.0,1.0,1.0,37262881.0,14066678.0,12.0,0.0,1,2,73639805,6205934,4556370,1,82955028,46067489,0,1668900.0,2029806.0,2135535.0,1713017.0,28421568.0,37436493.0,44368548.0,54872145.0,30142226.0,33747007.0,0.3172,0.0542,0.615,Paledang,197.4,160.9,6590000,3360000,Fajar Susanto,KCP Prof. Supomo Tebet,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Junior RB,15,2025-02-28,3.0,0,0,6.0,1916667.0,1.336,Menengah (13-36 bln),<=50jt (KUR Mikro),0
APP202602859,3275012407782859,CIF1002859,2025-10-21,UMKM,PT Permana Jaya,UD,Dedi Firmansyah,L,48,Belum Menikah,D3,Jawa Barat,Bekasi,Bekasi Timur,Region 1,KCP Kramat Raya,Kuliner,Restoran,14,21,718220,44,50000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Restoran,Ruko,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,401.0,3278952000,2623161600,65.58,SHM,Ya,3.0,0.566,Diterima,RM0065,Tidak,Tidak Berlaku,1.0,3.0,1.0,17339927.0,438716.0,60.0,0.0,1,2,5695431,1169143,1083609,0,11240473,8931985,0,388819.0,357527.0,374649.0,324439.0,9964762.0,8618649.0,14504194.0,11076641.0,6833320.0,7074187.0,-0.1351,0.0415,0.6387,Cakung Barat,187.4,213.6,13200000,3770000,Eko Rahman,KCP Kramat Raya,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,16,2020-01-26,3.0,0,0,11.0,3236111.0,5.801,Menengah (13-36 bln),<=50jt (KUR Mikro),0
APP202602860,3671011910702860,CIF1002860,2026-01-08,UMKM,UD Suryadi Mandiri,UD,Sutrisno Gunawan,L,56,Cerai Mati,S1,Banten,Tangerang,Cengkareng,Region 1,KCP Bintaro,Perdagangan,Toko Sembako,6,74,1521072,153,50000000,KUR,24,Tambahan modal kerja usaha Toko Sembako,Ruko,"Paledang, Bogor",Jawa Barat,Bogor,550.7,3394618000,2715694400,67.89,SHM,Ya,1.53,0.901,Diterima,RM0167,Tidak,Tidak Berlaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,26204231,2556483,1952394,0,38635264,21203978,0,1069893.0,1346011.0,937872.0,1522801.0,13298633.0,18252864.0,17467448.0,24295655.0,9287658.0,11958977.0,0.3725,0.0737,0.4922,Paledang,357.1,193.6,7820000,3110000,Lestari Firmansyah,KCP Bintaro,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,20,2022-08-12,1.53,0,0,6.0,2333333.0,2.739,Menengah (13-36 bln),<=50jt (KUR Mikro),0
APP202602861,3173014501812861,CIF1002861,2026-03-08,UMKM,CV Rahman Jaya,PT,Rina Suryadi,P,45,Menikah,S2,DKI Jakarta,Jakarta Barat,Cengkareng,Region 2,KCP Karawaci,Transportasi,Ekspedisi Kecil,1,12,1066626,148,100000000,KUR,24,Tambahan modal kerja usaha Ekspedisi Kecil,Tanah,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,258.1,11797751000,9438200800,117.98,SHM,Ya,3.0,0.64,Diterima,RM0150,Tidak,Tidak Berlaku,1.0,1.0,1.0,61776430.0,8517149.0,12.0,0.0,1,1,17556047,1056911,759912,0,8270018,8270018,0,1126713.0,1191490.0,1102675.0,1297162.0,11337015.0,12799519.0,13136138.0,17917990.0,8406884.0,10034205.0,0.129,0.0931,0.56,Gunung,258.1,0.0,45710000,6650000,Joko Panjaitan,KCP Karawaci,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Junior RB,15,2024-05-29,3.0,1,0,6.0,4666667.0,7.813,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202602862,3674012909692862,CIF1002862,2025-05-30,UMKM,PT Situmorang Mandiri,UD,Krisna Wibowo,L,57,Belum Menikah,SMA/SMK,Jawa Barat,Tangerang Selatan,Sukmajaya,Region 2,KCP Depok Margonda,Jasa,Jasa Konstruksi Kecil,12,41,2989622,99,750000000,KI,60,Pembelian peralatan/mesin usaha Jasa Konstruksi Kecil,Rumah,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,343.6,6671368000,5337094400,8.9,SHM,Ya,3.0,0.921,Diterima,RM0252,Tidak,Tidak Berlaku,1.0,1.0,1.0,66025404.0,25649775.0,12.0,0.0,1,1,27951884,2575533,2294309,0,33861878,33861878,0,2611766.0,4986984.0,3327096.0,4998899.0,24213989.0,35875465.0,32439753.0,40204230.0,20124740.0,10899081.0,0.4816,0.139,0.2711,Duren Tiga,178.0,165.6,32799999,5030000,Ahmad Pratama,KCP Depok Margonda,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Junior RB,17,2019-01-04,3.0,0,0,10.0,18750000.0,20.906,Panjang (>36 bln),>500jt (KMK/KI saja),0
APP202602863,3174014507802863,CIF1002863,2026-07-10,UMKM,CV Wijaya Jaya,CV,Lina Wijaya,P,46,Menikah,S2,DKI Jakarta,Jakarta Selatan,Serpong,Region 4,KCP Serpong,Transportasi,Rental Kendaraan,10,37,1154330,192,1000000000,KI,54,Pembelian armada kendaraan tambahan usaha Rental Kendaraan,Rumah,"Paledang, Bogor",Jawa Barat,Bogor,323.5,1857334000,1485867200,1.86,SHM,Ya,3.0,0.788,Diterima,RM0176,Tidak,Tidak Berlaku,2.0,1.0,2.0,170210464.0,8735147.0,30.0,0.0,1,1,13552429,1058032,852802,2,21346590,21346590,0,581446.0,627224.0,668271.0,787108.0,10267643.0,13851968.0,16354293.0,18626241.0,4576619.0,10208141.0,0.3491,0.0453,0.5481,Paledang,195.9,127.6,7540000,2980000,Hadi Simanjuntak,KCP Serpong,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Junior RB,17,2017-06-20,3.0,1,0,10.0,26851852.0,72.192,Panjang (>36 bln),>500jt (KMK/KI saja),0
APP202602864,3671015508872864,CIF1002864,2025-11-14,UMKM,UD Halim Abadi,PT,Sri Handoko,P,39,Menikah,SMA/SMK,Banten,Tangerang,Serpong,Region 2,KCP Cikini,Transportasi,Rental Kendaraan,8,77,963885,78,150000000,KI,36,Pembelian armada kendaraan tambahan usaha Rental Kendaraan,Tanah,"Poris Plawad, Tangerang",Banten,Tangerang,81.7,586606000,469284800,3.91,SHM,Ya,3.0,0.65,Diterima,RM0081,Tidak,Tidak Berlaku,1.0,1.0,1.0,16020634.0,1125791.0,24.0,0.0,1,2,4389525,1834213,1651609,0,6546999,6311077,1,1178824.0,1051836.0,1557441.0,1138872.0,13204059.0,11566622.0,20936958.0,19094104.0,10352710.0,3844132.0,-0.124,0.0909,0.2013,Poris Plawad,81.7,0.0,7180000,3500000,Dedi Rahman,KCP Cikini,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,14,2025-11-03,3.0,1,0,10.0,5416667.0,12.968,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202602865,3171010803852865,CIF1002865,2026-02-26,UMKM,PT Rahman Abadi,CV,Iwan Simanjuntak,L,41,Cerai Hidup,D3,DKI Jakarta,Jakarta Pusat,Sukmajaya,Region 3,KCP Kyai Maja,Manufaktur,Konveksi,13,46,998606,158,75000000,KUR,36,Tambahan modal kerja usaha Konveksi,Ruko,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,364.2,8242144000,6593715200,109.9,HGB,Tidak,3.0,0.487,Ditolak,RM0010,Tidak,Tidak Berlaku,3.0,3.0,3.0,160635710.0,6259938.0,40.0,0.0,1,1,4831240,856889,762354,0,6780803,6780803,0,1573910.0,1615832.0,1536328.0,2221824.0,11207501.0,11983281.0,13102633.0,14702710.0,8971064.0,4575896.0,0.0692,0.1348,0.3112,Cikini,197.6,166.6,36720000,5920000,Dian Halim,KCP Kyai Maja,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Junior RB,7,2017-04-30,3.0,0,0,6.0,2458333.0,6.259,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202602866,3175016312002866,CIF1002866,2026-02-06,UMKM,PT Kurniawan Mandiri,CV,Novi Lubis,P,26,Cerai Mati,D3,DKI Jakarta,Jakarta Timur,Tebet,Region 1,KCP Cikini,Pertanian,Peternakan Ayam,17,30,1069881,127,200000000,KUR,30,Tambahan modal kerja usaha Peternakan Ayam,Rumah,"Pluit, Jakarta Utara",DKI Jakarta,Jakarta Utara,564.4,9386996000,7509596800,46.93,HGB,Ya,3.0,0.715,Diterima,RM0080,Tidak,Tidak Berlaku,1.0,1.0,1.0,65905758.0,4363984.0,24.0,0.0,1,1,7846952,830603,688386,0,9614914,9614914,0,2408981.0,2574664.0,2293534.0,2686110.0,11467089.0,12838580.0,12752435.0,16124236.0,5708026.0,10279814.0,0.1196,0.2005,0.6375,Pluit,349.2,215.2,23190000,5990000,Siti Lubis,KCP Cikini,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,13,2021-09-24,3.0,1,0,6.0,7666667.0,15.578,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202602867,3174014303972867,CIF1002867,2025-04-13,UMKM,CV Kusuma Sejahtera,PT,Nina Kurniawan,P,29,Cerai Hidup,SMA/SMK,DKI Jakarta,Jakarta Selatan,Bekasi Timur,Region 1,KC Gatot Subroto,Transportasi,Ekspedisi Kecil,15,8,2532463,84,750000000,KI,36,Pembelian armada kendaraan tambahan usaha Ekspedisi Kecil,Ruko,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,516.1,10807766000,8646212800,14.41,SHM,Tidak,3.0,0.604,Diterima,RM0012,Tidak,Tidak Berlaku,2.0,2.0,2.0,56776723.0,2712748.0,48.0,0.0,1,2,11150492,3288805,2949228,0,14880248,7674658,0,4097768.0,4296829.0,4225008.0,3589261.0,26168978.0,30389565.0,30277123.0,42616988.0,8642076.0,24184542.0,0.1613,0.1414,0.5675,Cikini,242.9,273.2,37780000,5970000,Irfan Siregar,KC Gatot Subroto,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Senior RB,15,2015-08-03,3.0,1,0,10.0,27083333.0,24.68,Menengah (13-36 bln),>500jt (KMK/KI saja),0
APP202602868,3671016205912868,CIF1002868,2025-01-12,UMKM,PT Gunawan Makmur,PT,Yuni Pratama,P,35,Belum Menikah,D3,Banten,Tangerang,Bekasi Timur,Region 3,KCP Pecenongan,Manufaktur,Pengolahan Makanan Ringan,2,34,1147642,71,750000000,KI,48,Pembelian mesin produksi tambahan usaha Pengolahan Makanan Ringan,Ruko,"Poris Plawad, Tangerang",Banten,Tangerang,468.2,2481365000,1985092000,3.31,SHM,Ya,3.0,0.638,Diterima,RM0060,Tidak,Tidak Berlaku,1.0,1.0,1.0,88354107.0,7178754.0,24.0,0.0,1,1,8498326,871746,784810,0,856261,856261,1,3148190.0,2197952.0,2671416.0,2879431.0,17347693.0,13771712.0,19975028.0,25771858.0,13699586.0,9302330.0,-0.2061,0.1596,0.3609,Poris Plawad,288.5,179.7,6670000,3100000,Siti Nugroho,KCP Pecenongan,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Senior RB,20,2016-07-04,3.0,1,0,10.0,21875000.0,54.459,Panjang (>36 bln),>500jt (KMK/KI saja),0
APP202602869,3276012604792869,CIF1002869,2025-12-25,UMKM,UD Situmorang Mandiri,UD,Krisna Suryadi,L,47,Cerai Mati,SMA/SMK,Jawa Barat,Depok,Sukmajaya,Region 3,KCP Tebet Barat,Jasa,Bengkel,11,5,705299,48,300000000,KUR,30,Tambahan modal kerja usaha Bengkel,Tanah,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,160.4,3434164000,2747331200,11.45,HGB,Ya,3.0,0.785,Diterima,RM0040,Tidak,Tidak Berlaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,10631732,1299659,1074402,0,19175670,16472494,0,762534.0,770740.0,808733.0,1038983.0,7739511.0,8463591.0,13218136.0,10074783.0,6816210.0,3374483.0,0.0936,0.0911,0.3349,Kelapa Gading Barat,160.4,0.0,21410000,5890000,Hadi Firmansyah,KCP Tebet Barat,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Senior RB,16,2017-11-12,3.0,0,0,6.0,11500000.0,35.446,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
