personId;displayName;email;phone;avgRate;responseCount;incidentCount;totalTicketReopenCount;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_001 \\ A_INTERNET_001_001_002;responses.createdAt;tanggal;respon_tanggal;responses.updatedAt;responses.userId;responses.userEmail;responses.userName;responses.phone;responses.indiHomeNum;responses.rate;responses.crewId;responses.selectedOptions;responses.comments;;responses.region_new;responses.region;responses.witel_new;responses.witel;responses.sto;responses.reopenCount;responses.ticketId;createdAt;updatedAt;crewId;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_001 \\ A_IPTV_001_001_002;groupedIncidents;responses.bookingId;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_001 \\ A_INTERNET_001_001_001;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_006;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_005;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_004;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_003 \\ A_INTERNET_001_003_003;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_003 \\ A_IPTV_001_003_001;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_003 \\ A_IPTV_001_003_002;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_009;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_004;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_005;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_002 \\ A_INTERNET_001_002_004,,,,,
16962696;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2021-12-31T15:21:47+07:00;31/12/2021;Des-21;2021-12-31T15:21:47+07:00;60a6c7e4ed9f9f6a8446cacd;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;FZSPA012;Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL SINGAPARNA;TASIKMALAYA;TASIKMALAYA;SPA;0;IN122374191;2021-12-31T15:21:47+07:00;2021-12-31T15:21:47+07:00;;;;;;;;;;;;;;;,,,,,
16971746;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-12-31T16:03:01+07:00;31/12/2021;Des-21;2021-12-31T16:03:01+07:00;60a6d60fed9f9f6a84cccb4f;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;F2CLG081;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL CILEGON;BANTEN;SERANG;SAM;0;IN122427530;2021-12-31T16:03:01+07:00;2021-12-31T16:03:01+07:00;;;;;1;;;;;;;;;;,
16860529;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-12-31T16:23:36+07:00;31/12/2021;Des-21;2021-12-31T16:23:36+07:00;60a6c698ed9f9f6a84395dd4;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;FZSPA019;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL SINGAPARNA;TASIKMALAYA;TASIKMALAYA;CIW;0;IN122231557;2021-12-31T16:23:36+07:00;2021-12-31T16:23:36+07:00;;;;;1;;;;;;;;;;,
TAW4SMA_062;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2021-12-31T16:23:37+07:00;31/12/2021;Des-21;2021-12-31T16:23:37+07:00;60a6d9d9ed9f9f6a84ee444c;xxxx@email.com;nama pelanggan;88888888888;143xxxxxxx;5;A4MJP033;Ramah,Menjelaskan penyebab gangguan;;;REGIONAL 4;DATEL SEMARANG;SEMARANG;SEMARANG;MJP;0;IN122359727;2021-12-31T16:23:37+07:00;2022-01-04T16:53:46+07:00;;;;;1;;;;;;;;;;,,,,
TAW4SMA_062;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2022-01-04T16:53:46+07:00;04/01/2022;Jan-22;2022-01-04T16:53:46+07:00;61103238f5fc148c594a9f2d;xxxx@email.com;nama pelanggan;88888888888;143xxxxxxx;5;A4MJP042;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL SEMARANG;SEMARANG;SEMARANG;MJP;0;IN123059261;2021-12-31T16:23:37+07:00;2022-01-04T16:53:46+07:00;;;;;1;;;;;;;;;;,
TAW2TANGERANG_254;nama teknisi;xxxx@email.com;88888888888;1;1;1;0;1;2021-12-31T16:53:24+07:00;31/12/2021;Des-21;2021-12-31T16:53:24+07:00;60a6c717ed9f9f6a843d5c30;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;1;J8TAN001;Penyelesaikan gangguan lambat;;;REGIONAL 2;DATEL PASAR BARU;TANGERANG;TANGERANG;TAN;0;IN122430922;2021-12-31T16:53:24+07:00;2021-12-31T16:53:24+07:00;;;;;;;;;;;;;;;,,,,,
SUT84157193;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-12-31T17:52:45+07:00;31/12/2021;Des-21;2021-12-31T17:52:45+07:00;60a6cc01ed9f9f6a8471af96;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;5;F2SLP329;Datang tepat waktu;;;REGIONAL 2;DATEL JAKARTA BARAT;JAKARTA BARAT;JAKARTA BARAT;SLP;0;IN122439293;2021-12-31T17:52:45+07:00;2021-12-31T17:52:45+07:00;;;;;1;;;;;;;;;;,,,,,
16840318;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2021-12-31T18:29:23+07:00;31/12/2021;Des-21;2021-12-31T18:29:23+07:00;60a6da36ed9f9f6a84f2196e;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;5;F4KUD040;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL KUDUS;KUDUS;KUDUS;KUD;0;IN120285395;2021-12-31T18:29:23+07:00;2021-12-31T18:29:23+07:00;;;;;;;;;;;;;;;,
16001912;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2021-12-31T18:55:24+07:00;31/12/2021;Des-21;2021-12-31T18:55:24+07:00;61cd3670d9f255001b19e515;xxxx@email.com;nama pelanggan;88888888888;143xxxxxxx;5;A4BTG005;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;REGIONAL 4;PEKALONGAN;PEKALONGAN;BTG;0;IN122332143;2021-12-31T18:55:24+07:00;2021-12-31T18:55:24+07:00;;;;;;;;;;;;;;;,
TAW4SLO_063;nama teknisi;xxxx@email.com;88888888888;4;1;1;0;;2021-12-31T19:00:38+07:00;31/12/2021;Des-21;2021-12-31T19:00:38+07:00;60a6cc23ed9f9f6a847322d9;xxxx@email.com;nama pelanggan;88888888888;142xxxxxxx;4;F4DLG102;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL KLATEN;SOLO;SOLO;PEN;0;IN122378706;2021-12-31T19:00:38+07:00;2021-12-31T19:00:38+07:00;;;;;1;;;;;;;;;;,
16011880;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2021-12-31T20:02:00+07:00;31/12/2021;Des-21;2021-12-31T20:02:00+07:00;60a6c56ded9f9f6a842ff4a1;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;07OUTER1;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;BANGKINANG;RIAU DARATAN;RIDAR;PKR;0;IN122239689;2021-12-31T20:02:00+07:00;2021-12-31T20:02:00+07:00;;;;;;;;;;;;;;;,,,,
15891919;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2021-12-31T20:02:00+07:00;31/12/2021;Des-21;2021-12-31T20:02:00+07:00;60a6c56ded9f9f6a842ff4a1;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;07OUTER1;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;BANGKINANG;RIAU DARATAN;RIDAR;PKR;0;IN122239689;2021-12-31T20:02:00+07:00;2021-12-31T20:02:00+07:00;;;;;;;;;;;;;;;,,,,
16020209;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-12-31T20:18:39+07:00;31/12/2021;Des-21;2021-12-31T20:18:39+07:00;60a6d469ed9f9f6a84bcf942;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;FZ6STT12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;DATEL BONTANG;SAMARINDA;SAMARINDA;STT;0;IN122338682;2021-12-31T20:18:39+07:00;2021-12-31T20:18:39+07:00;;;;;1;;;;;;;;;;,
16011577;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-12-31T20:18:39+07:00;31/12/2021;Des-21;2021-12-31T20:18:39+07:00;60a6d469ed9f9f6a84bcf942;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;FZ6STT12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;DATEL BONTANG;SAMARINDA;SAMARINDA;STT;0;IN122338682;2021-12-31T20:18:39+07:00;2021-12-31T20:18:39+07:00;;;;;1;;;;;;;;;;,
18890043;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T03:05:59+07:00;01/01/2022;Jan-22;2022-01-01T03:05:59+07:00;60a6d098ed9f9f6a849c44dd;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2KMG024;Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi;;;REGIONAL 2;DATEL JAKARTA SELATAN;JAKARTA SELATAN;JAKARTA SELATAN;KMG;0;IN122013661;2022-01-01T03:05:59+07:00;2022-01-01T03:05:59+07:00;;;;;;;;;;;;;;;,,,,
89170070;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T03:26:02+07:00;01/01/2022;Jan-22;2022-01-01T03:26:02+07:00;60a6cb2ced9f9f6a84683f90;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;ASSCPE00;Datang tepat waktu;;;REGIONAL 2;DATEL JAKARTA SELATAN;JAKARTA SELATAN;JAKARTA SELATAN;CPE;0;IN121924976;2022-01-01T03:26:02+07:00;2022-01-01T03:26:02+07:00;;;;;;;;;1;;;;;;,,,,,
16951105;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T03:26:02+07:00;01/01/2022;Jan-22;2022-01-01T03:26:02+07:00;60a6cb2ced9f9f6a84683f90;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;ASSCPE00;Datang tepat waktu;;;REGIONAL 2;DATEL JAKARTA SELATAN;JAKARTA SELATAN;JAKARTA SELATAN;CPE;0;IN121924976;2022-01-01T03:26:02+07:00;2022-01-01T03:26:02+07:00;;;;;;;;;1;;;;;;,,,,,
18980255;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T03:30:29+07:00;01/01/2022;Jan-22;2022-01-01T03:30:29+07:00;60a6c58fed9f9f6a843181d1;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;F5JBR099;Ramah,Menjelaskan penyebab gangguan;;;REGIONAL 7;DATEL DENPASAR;DENPASAR;DENPASAR;JBR;0;IN120198579;2022-01-01T03:30:29+07:00;2022-01-01T03:30:29+07:00;;;;;1;;;;;;;;;;,,,,
20960936;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T06:52:10+07:00;01/01/2022;Jan-22;2022-01-01T06:52:10+07:00;60a6cf73ed9f9f6a84903b5d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5KBS309;Datang tepat waktu;;;REGIONAL 5;DATEL JEMBER;JEMBER;JEMBER;KBS;0;IN121439243;2022-01-01T06:52:10+07:00;2022-01-01T06:52:10+07:00;;;;;;;;;;;;;;;,,,,,
95150528;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T06:52:10+07:00;01/01/2022;Jan-22;2022-01-01T06:52:10+07:00;60a6cf73ed9f9f6a84903b5d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5KBS309;Datang tepat waktu;;;REGIONAL 5;DATEL JEMBER;JEMBER;JEMBER;KBS;0;IN121439243;2022-01-01T06:52:10+07:00;2022-01-01T06:52:10+07:00;;;;;;;;;;;;;;;,,,,,
TAW4MGL_026;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;3;2022-01-01T09:25:06+07:00;01/01/2022;Jan-22;2022-01-01T09:25:06+07:00;60a6c958ed9f9f6a84570cb9;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;5;F4MUN016;Datang tepat waktu,Ramah,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;JAWA TENGAH;MAGELANG;JATENG SELATAN  (MAGELANG);MUN;0;IN122166825;2022-01-01T09:25:06+07:00;2022-01-01T09:25:35+07:00;;;;;;;;;;;;;;;,,,
TAW4MGL_026;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;3;2022-01-01T09:25:31+07:00;01/01/2022;Jan-22;2022-01-01T09:25:31+07:00;60a6c958ed9f9f6a84570cb9;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;5;F4MUN016;Datang tepat waktu;;;REGIONAL 4;JAWA TENGAH;MAGELANG;JATENG SELATAN  (MAGELANG);MUN;0;IN122166825;2022-01-01T09:25:06+07:00;2022-01-01T09:25:35+07:00;;;;;;;;;;;;;;;,,,,,
TAW4MGL_026;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;3;2022-01-01T09:25:35+07:00;01/01/2022;Jan-22;2022-01-01T09:25:35+07:00;60a6c958ed9f9f6a84570cb9;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;5;F4MUN016;Datang tepat waktu;;;REGIONAL 4;JAWA TENGAH;MAGELANG;JATENG SELATAN  (MAGELANG);MUN;0;IN122166825;2022-01-01T09:25:06+07:00;2022-01-01T09:25:35+07:00;;;;;;;;;;;;;;;,,,,,
15891732;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;3;2022-01-01T09:25:06+07:00;01/01/2022;Jan-22;2022-01-01T09:25:06+07:00;60a6c958ed9f9f6a84570cb9;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;5;F4MUN016;Datang tepat waktu,Ramah,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;JAWA TENGAH;MAGELANG;JATENG SELATAN  (MAGELANG);MUN;0;IN122166825;2022-01-01T09:25:06+07:00;2022-01-01T09:25:35+07:00;;;;;;;;;;;;;;;,,,
15891732;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;3;2022-01-01T09:25:31+07:00;01/01/2022;Jan-22;2022-01-01T09:25:31+07:00;60a6c958ed9f9f6a84570cb9;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;5;F4MUN016;Datang tepat waktu;;;REGIONAL 4;JAWA TENGAH;MAGELANG;JATENG SELATAN  (MAGELANG);MUN;0;IN122166825;2022-01-01T09:25:06+07:00;2022-01-01T09:25:35+07:00;;;;;;;;;;;;;;;,,,,,
15891732;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;3;2022-01-01T09:25:35+07:00;01/01/2022;Jan-22;2022-01-01T09:25:35+07:00;60a6c958ed9f9f6a84570cb9;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;5;F4MUN016;Datang tepat waktu;;;REGIONAL 4;JAWA TENGAH;MAGELANG;JATENG SELATAN  (MAGELANG);MUN;0;IN122166825;2022-01-01T09:25:06+07:00;2022-01-01T09:25:35+07:00;;;;;;;;;;;;;;;,,,,,
TAW5MLG_031;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T10:00:30+07:00;01/01/2022;Jan-22;2022-01-01T10:00:30+07:00;60a6da2bed9f9f6a84f19f77;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5KEP109;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL KEPANJEN;MALANG;MALANG;KEP;0;IN122452044;2022-01-01T10:00:30+07:00;2022-01-01T10:00:30+07:00;;;;;1;;;;;;;;;;,
77151595;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T11:14:44+07:00;01/01/2022;Jan-22;2022-01-01T11:14:44+07:00;60a6c954ed9f9f6a84570471;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2CAU001;Ramah;;;REGIONAL 2;DATEL CIBINONG;BOGOR;BOGOR;CAU;0;IN122477344;2022-01-01T11:14:44+07:00;2022-01-01T11:14:44+07:00;;;;;;;1;;;;;;;;,,,,,
16002075;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T11:16:54+07:00;01/01/2022;Jan-22;2022-01-01T11:16:54+07:00;60a6d937ed9f9f6a84e7f21d;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;5;A2SKJ036;Datang tepat waktu,Ramah,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL DEPOK;BOGOR;BOGOR;SKJ;0;IN122233320;2022-01-01T11:16:54+07:00;2022-01-01T11:16:54+07:00;;;;;1;;;;;;;;;;,,,
TAW5SBY_108;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T11:35:08+07:00;01/01/2022;Jan-22;2022-01-01T11:35:08+07:00;60a6d847ed9f9f6a84e1c2b6;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5TNS029;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;JAWA TIMUR;JATIM SURAMADU  (SURABAYA);JATIM SURAMADU  (SURABAYA);TNS;0;IN122382321;2022-01-01T11:35:08+07:00;2022-01-01T11:35:08+07:00;;;;;1;;;;;;;;;;,
19970370;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T11:58:32+07:00;01/01/2022;Jan-22;2022-01-01T11:58:32+07:00;60a6d7d7ed9f9f6a84dd44bf;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;A3MJY05;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL SOREANG;BANDUNG BARAT;BANDUNG BARAT;MJY;0;IN122590702;2022-01-01T11:58:32+07:00;2022-01-01T11:58:32+07:00;;;;;;;;;;;;;;;,
16001062;nama teknisi;xxxx@email.com;88888888888;04.33;3;3;0;;2022-01-01T12:11:38+07:00;01/01/2022;Jan-22;2022-01-01T12:11:38+07:00;61a2528a41f4b8001c5a1ee0;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;4;F3UBR942;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;REGIONAL 3;BANDUNG;BANDUNG;CJA;0;IN122579179;2022-01-01T12:11:07+07:00;2022-01-01T12:11:39+07:00;;;;;;;;;;;;;3;;,
16001062;nama teknisi;xxxx@email.com;88888888888;04.33;3;3;0;;2022-01-01T12:11:39+07:00;01/01/2022;Jan-22;2022-01-01T12:11:39+07:00;61a2528a41f4b8001c5a1ee0;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;4;F3UBR942;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;REGIONAL 3;BANDUNG;BANDUNG;CJA;0;IN122579179;2022-01-01T12:11:07+07:00;2022-01-01T12:11:39+07:00;;;;;;;;;;;;;3;;,
16001062;nama teknisi;xxxx@email.com;88888888888;04.33;3;3;0;;2022-01-01T12:11:07+07:00;01/01/2022;Jan-22;2022-01-01T12:11:07+07:00;61a2528a41f4b8001c5a1ee0;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3UBR942;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;REGIONAL 3;BANDUNG;BANDUNG;CJA;0;IN122579179;2022-01-01T12:11:07+07:00;2022-01-01T12:11:39+07:00;;;;;;;;;;;;;3;;,
16840338;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T12:27:07+07:00;01/01/2022;Jan-22;2022-01-01T12:27:07+07:00;60a6d448ed9f9f6a84bbbcc3;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3CJA003;Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;JAWA BARAT;BANDUNG;BANDUNG;CJA;0;IN122601340;2022-01-01T12:27:07+07:00;2022-01-01T12:27:07+07:00;;1;;;;;;;;;;;;;,,,,,
21190086;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T12:41:34+07:00;01/01/2022;Jan-22;2022-01-01T12:41:34+07:00;60a6c862ed9f9f6a844ca86a;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;BSE2MTR1;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 7;DATEL NTB;NTB;NTB;MTR;0;IN122574391;2022-01-01T12:41:34+07:00;2022-01-01T12:41:34+07:00;;;;;1;;;;;;;;;;,
20000050;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T12:41:34+07:00;01/01/2022;Jan-22;2022-01-01T12:41:34+07:00;60a6c862ed9f9f6a844ca86a;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;BSE2MTR1;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 7;DATEL NTB;NTB;NTB;MTR;0;IN122574391;2022-01-01T12:41:34+07:00;2022-01-01T12:41:34+07:00;;;;;1;;;;;;;;;;,
16000480;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T13:11:51+07:00;01/01/2022;Jan-22;2022-01-01T13:11:51+07:00;60a6ccc0ed9f9f6a84761fb9;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;TJLCUI01;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;DATEL TANJUNG TABALONG (TTG);KALIMANTAN SELATAN;KALSEL;TJL;0;IN122465953;2022-01-01T13:11:51+07:00;2022-01-01T13:11:51+07:00;;;;;;;;;;;;;;;,
16991428;nama teknisi;xxxx@email.com;88888888888;4;1;1;0;1;2022-01-01T13:15:07+07:00;01/01/2022;Jan-22;2022-01-01T13:15:07+07:00;60a6d859ed9f9f6a84e2a27d;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;4;F2KRG025;Datang tepat waktu,Ramah,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL JAKARTA TIMUR;JAKARTA TIMUR;JAKARTA TIMUR;KRG;0;IN122564389;2022-01-01T13:15:07+07:00;2022-01-01T13:15:07+07:00;;;;;;;;;;;;;;;,,,
16610009;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T13:24:26+07:00;01/01/2022;Jan-22;2022-01-01T13:24:26+07:00;60a6d13bed9f9f6a84a1d1d3;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5KNN044;Ramah;;;REGIONAL 5;DATEL SURABAYA UTARA;SURABAYA UTARA;SURABAYA UTARA;KNN;0;IN122600193;2022-01-01T13:24:26+07:00;2022-01-01T13:24:26+07:00;;;;;;;;;;;;;;;,,,,,
94150535;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2022-01-01T13:30:53+07:00;01/01/2022;Jan-22;2022-01-01T13:30:53+07:00;60a6c6eced9f9f6a843b61da;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5PSN195;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL PASURUAN;PASURUAN;PASURUAN;PSN;0;IN122586934;2022-01-01T13:30:53+07:00;2022-01-03T12:30:25+07:00;;;;;1;;;;;;;;;;,
94150535;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2022-01-03T12:30:25+07:00;03/01/2022;Jan-22;2022-01-03T12:30:25+07:00;60a6d1d9ed9f9f6a84a50bab;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5PSN198;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan;;;REGIONAL 5;DATEL PASURUAN;PASURUAN;PASURUAN;PSN;0;IN118913443;2022-01-01T13:30:53+07:00;2022-01-03T12:30:25+07:00;;;;;1;;;;;;;;;;,,,
20950713;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2022-01-01T13:30:53+07:00;01/01/2022;Jan-22;2022-01-01T13:30:53+07:00;60a6c6eced9f9f6a843b61da;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5PSN195;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL PASURUAN;PASURUAN;PASURUAN;PSN;0;IN122586934;2022-01-01T13:30:53+07:00;2022-01-03T12:30:25+07:00;;;;;1;;;;;;;;;;,
20950713;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2022-01-03T12:30:25+07:00;03/01/2022;Jan-22;2022-01-03T12:30:25+07:00;60a6d1d9ed9f9f6a84a50bab;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5PSN198;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan;;;REGIONAL 5;DATEL PASURUAN;PASURUAN;PASURUAN;PSN;0;IN118913443;2022-01-01T13:30:53+07:00;2022-01-03T12:30:25+07:00;;;;;1;;;;;;;;;;,,,
RP94150298;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T13:37:47+07:00;01/01/2022;Jan-22;2022-01-01T13:37:47+07:00;61103284f5fc148c594ad808;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1SKI014;Datang tepat waktu;;;REGIONAL 1;DATEL MEDAN;MEDAN;MEDAN;TMU;0;IN122448108;2022-01-01T13:37:47+07:00;2022-01-01T13:37:47+07:00;;;;;1;;;;;;;;;;,,,,,
